id,company_name,establishment_name,ein,street_address,city,state,zip_code,naics_code,industry_description,annual_average_employees,total_hours_worked,no_injuries_illnesses,total_deaths,total_dafw_cases,total_djtr_cases,total_other_cases,total_dafw_days,total_djtr_days,total_injuries,total_poisonings,total_respiratory_conditions,total_skin_disorders,total_hearing_loss,total_other_illnesses,establishment_id,establishment_type,size,year_filing_for,created_timestamp,change_reason
218258,Agrium-Florence,Agrium Florence Fertilizer Operation,,1 Commerce Street,Florence,AL,35630,325314, Mixing purchased fertilizer materials ,30,60451.0,2,0,0,0,0,0,0,0,0,0,0,0,0,68123,1.0,2,2017,1/12/2018 11:53:51,
218576,DanChem Technologies Inc.,DanChem Technologies Inc.,,1975 Old Richmond Road,Danville,VA,24540,325199, Organo-inorganic compound manufacturing ,107,2310104.0,1,0,0,0,3,0,0,2,0,0,0,1,0,54992,1.0,2,2017,1/15/2018 9:01:08,
218639,INEOS Oligomers USA LLC,INEOS Oligomers La Porte,,1230 Miller Cut Off Road Gate 10,La Porte,TX,77571,325199," Natural nonfood coloring, manufacturing ",51,68235.0,2,0,0,0,0,0,0,0,0,0,0,0,0,138218,1.0,2,2017,1/15/2018 10:12:21,
218648,Huntsman Port Neches Operations,Huntsman PNO,,2701 Spur 136,Port Neches,TX,77651,325199, Oleic acid esters manufacturing ,620,1419178.0,1,0,5,1,5,413,29,11,0,0,0,0,0,52461,1.0,3,2017,1/15/2018 10:23:26,
218711,Clearon Corporation ,Clearon Manufacturing ,,95 MacCorkle Ave SW ,South Charleston ,WV,25303,325180," Sodium inorganic compounds, not specified elsewhere by process, manufacturing ",111,259236.0,2,0,0,0,0,0,0,0,0,0,0,0,0,102496,1.0,2,2017,1/15/2018 11:40:12,
218769,Monument Chemical,"Monument Chemical, Brandenburg KY",,2450 Olin Road,Brandenburg,KY,40108,325199, Organo-inorganic compound manufacturing ,269,419252.0,2,0,0,0,0,0,0,0,0,0,0,0,0,272052,1.0,3,2017,1/15/2018 12:46:32,
218778,"Bulloch Fertilizer Co., Inc.","Bulloch Fertilizer Co., Inc.",,205 West Main Street,Statesboro,GA,30458,325314," Fertilizers, mixed, made in plants not manufacturing fertilizer materials ",20,34114.0,2,0,0,0,0,0,0,0,0,0,0,0,0,272486,1.0,2,2017,1/15/2018 12:53:46,
219148,"RBF - Pt. Neches, LLC","RBF - Pt. Neches, LLC",,6501 Hogaboom Rd,Pt. Neches,TX,77651,325199, Transesterification of vegetable oils to produce fuels or fuel additives ,60,141158.0,1,0,0,0,2,0,0,2,0,0,0,0,0,92118,1.0,2,2017,1/15/2018 16:41:32,
219182,Celanese ,Celanese Chemicals,,2001 FM 3057,Bay City,TX,77414,325199, Vinyl acetate (except resins) manufacturing ,54,119981.0,1,0,1,0,0,2,0,1,0,0,0,0,0,272676,1.0,2,2017,1/16/2018 7:03:25,
219456,,GEO Specialty Chemicals,,2409 N. Cedarcrest Blvd,Allentown,PA,18104,325199, Aldehydes manufacturing ,52,110849.0,1,0,0,1,0,0,25,1,0,0,0,0,0,230406,1.0,2,2017,1/16/2018 12:58:51,
219462,GEO Spacialty Chemicals,GEO Specialty Chemicals - Bastrop Plant,,1502 North Washington Street,Bastrop ,LA,71220,325180, Aluminum chloride manufacturing ,32,82885.0,2,0,0,0,0,0,0,0,0,0,0,0,0,272783,1.0,2,2017,1/16/2018 13:04:35,
219575,CF Industries,CF Industries Verdigris,,6606 E 540 Rd. ,Claremore ,OK,74019,325311," Ammonia, anhydrous and aqueous, manufacturing ",200,422563.0,2,0,0,0,0,0,0,0,0,0,0,0,0,136160,1.0,2,2017,1/16/2018 14:16:50,
219637,"Centauri Technologies, LP","Centauri Technologies, LP",,5200 Underwood Rd.,Pasadena,TX,77507,325199," Perfume materials (i.e., basic synthetic chemicals, such as terpineol) manufacturing ",36,85051.0,2,0,0,0,0,0,0,0,0,0,0,0,0,163408,,2,2017,1/16/2018 14:59:31,
219757,"PMC Biogenix, Inc. ","PMC Biogenix, Inc. ",,1231 Pope Street,Memphis,TN,38108,325199," Acids, organic, not specified elsewhere by process, manufacturing ",251,666096.0,1,0,3,1,2,5,97,6,0,0,0,0,0,57203,1.0,3,2017,1/16/2018 23:52:16,
220234,St. Louis Composting,Valley Park Facility,,39 Old Elam Avenue,Valley Park,MO,63088,325314, Compost manufacturing ,24,58996.0,1,0,0,1,0,0,7,1,0,0,0,0,0,42530,1.0,2,2017,1/17/2018 14:40:00,
220281,Nu-West Industries / Agrium,Conda Phosphate Operations,,3010 Conda Road,Soda Springs,ID,83276,325312, Phosphatic fertilizer materials manufacturing ,300,478149.0,1,0,1,0,2,1,0,3,0,0,0,0,0,54086,1.0,3,2017,1/17/2018 15:22:58,
220416,"KMTEX, LLC","KMTEX, LLC",,2450 S. Gulfway Drive,Port Arthur,TX,77640,325199, Ethylene glycol manufacturing ,55,146103.0,2,0,0,0,0,0,0,0,0,0,0,0,0,273139,1.0,2,2017,1/18/2018 7:50:52,
221595,"Western Dubuque Biodiesel LLC.,","Western Dubuque Biodiesel LLC.,",,904 Jamesmeier Road,Farley,IA,52046,325199, Nitrous ether manufacturing ,23,52305.0,2,0,0,0,0,0,0,0,0,0,0,0,0,273615,1.0,2,2017,1/19/2018 13:39:01,
221658,KMCO INC.,KMCO Crosby,,16503 Ramsey Rd,Crosby ,TX,77532,325199, Ethylene glycol manufacturing ,172,409181.0,1,0,0,0,2,0,0,2,0,0,0,0,0,273635,1.0,2,2017,1/19/2018 14:17:33,
221669,"TETRA TECHNOLOGIES, INC.","TETRA Technologies, Inc. - El Dorado, AR",,369 Feed Mill Rd.,El Dorado,AR,71730,325180," Calcium carbide, chloride, and hypochlorite manufacturing ",41,91549.0,1,0,1,0,0,72,90,1,0,0,0,0,0,49023,1.0,2,2017,1/19/2018 14:27:27,
221786,PMC Specialties Group Inc,PMC Specialties Group Inc,,501 Murray Rd.,Cincinnati,OH,45217,325199, Saccharin manufacturing ,23,42048.0,1,0,0,0,2,0,0,0,0,0,2,0,0,62942,1.0,2,2017,1/19/2018 15:51:11,
221876,,Iochem Corporation,,210786 US HWY 60,Vici,OK,73859,325180, Iodides manufacturing ,47,92994.0,1,0,1,0,0,70,110,1,0,0,0,0,0,273778,1.0,2,2017,1/22/2018 9:54:09,
221879,Evonik Industries,Silbond Corporation,,9901 Sand Creek Hwy.,Weston,MI,49289,325199, Organo-inorganic compound manufacturing ,53,109144.0,2,0,0,0,0,0,0,0,0,0,0,0,0,140810,1.0,2,2017,1/22/2018 9:55:07,
221937,Chemol Company Inc.,Chemol Company Inc.,,"2300 Randolph Ave., PO Box 16286",Greensboro,NC,27406,325199," Natural nonfood coloring, manufacturing ",37,76374.0,1,0,0,0,2,0,0,1,0,1,0,0,0,273800,1.0,2,2017,1/22/2018 10:35:31,
222043,Farm Chemicals Inc,FCI,,2274 St. Pauls Drive,RAEFORD,NC,28376,325314, Mixing purchased fertilizer materials ,28,56444.0,1,0,1,0,1,1,0,2,0,0,0,0,0,273841,1.0,2,2017,1/22/2018 11:42:39,
222160,Union Carbide Corporation,UCC Institute Facility,,State Route 25,Institute,WV,25112,325199," Carbon organic compounds, not specified elsewhere by process, manufacturing ",197,409988.0,2,0,0,0,0,0,0,0,0,0,0,0,0,82853,1.0,2,2017,1/22/2018 13:07:07,
222196,NUTRIEN,NUTRIEN AFO,,1011 OAK AVE.,AMERICUS,GA,31709,325311," Fertilizers, mixed, made in plants producing nitrogenous fertilizer materials ",45,93497.0,2,0,0,0,0,0,0,0,0,0,0,0,0,72999,1.0,2,2017,1/22/2018 13:37:04,
222259,Kanto Corporation,Kanto Corporation,,13424 N Woodrush Way,Portland,OR,97203,325180, Ammonium hydroxide manufacturing ,65,123287.0,1,0,0,2,2,0,42,4,0,0,0,0,0,53381,1.0,2,2017,1/22/2018 14:17:22,
222539,Tate & Lyle,"Tate & Lyle - Dayton, Ohio",,5600 Brentlinger Dr,Dayton,OH,45414,325199, Citric acid manufacturing ,80,168389.0,1,0,0,0,1,0,0,1,0,0,0,0,0,270675,1.0,2,2017,1/23/2018 9:07:12,
222572,Advanced Micronutrient Products,Advanced Micronutrient Products,,2405 West Vassar Road,Reese,MI,48757,325314, Nitrogenous fertilizers made by mixing purchased materials ,30,57365.0,2,0,0,0,0,0,0,0,0,0,0,0,0,134877,1.0,2,2017,1/23/2018 9:15:32,
223109,Lubrizol Advanced Materials,Lubrizol - Avon Lake,,550 Moore Rd,Avon Lake,OH,44012,325199, Organo-inorganic compound manufacturing ,224,454799.0,1,0,0,1,1,0,36,2,0,0,0,0,0,135904,1.0,2,2017,1/23/2018 13:21:51,
223162,Peter Cremer North America,South Terminal,,3117 Southside Avenue,Cincinnati,OH,45204,325199," Fatty acids (e.g., margaric, oleic, stearic) manufacturing ",109,220916.0,1,0,3,1,1,134,34,5,0,0,0,0,0,171981,1.0,2,2017,1/23/2018 13:59:42,
223829,Agrium U.S. Inc.,Agrium U.S. Inc. (Borger Nitrogen Operations),,9201 FM 1551,Borger,TX,79007,325311," Ammonia, anhydrous and aqueous, manufacturing ",106,231187.0,1,0,0,0,2,0,0,2,0,0,0,0,0,50258,1.0,2,2017,1/24/2018 10:24:22,
224110,SynQuest Laboratories Inc,SynQuest Laboratories Inc,,13201 Rachael Blvd,Alachua,FL,32615,325199,Chemical Manufacturer,40,82800.0,2,0,0,0,0,0,0,0,0,0,0,0,0,274398,1.0,2,2017,1/24/2018 12:38:51,
224206,Zaclon LLC,Zaclon LLC,,2981 Independence Road,Cleveland,OH,44115,325180, Zinc chloride manufacturing ,22,42041.0,2,0,0,0,0,0,0,0,0,0,0,0,0,223433,1.0,2,2017,1/24/2018 13:32:56,
224279,SPEX CertiPrep,203 Norcross & 15 Liberty,,203 Norcross Ave. & 15 Liberty St.,Metuchen,NJ,8840,325180," Calcium inorganic compounds, not specified elsewhere by process, manufacturing ",68,132775.0,1,0,0,1,1,0,29,2,0,0,0,0,0,45634,1.0,2,2017,1/24/2018 14:03:45,
224295,Mosaic Fertilizer,Mosaic Bartow,,3200 Hwy 60 West,Bartow,FL,33830,325312, Phosphatic fertilizer materials manufacturing ,356,794107.0,1,0,0,3,2,0,52,5,0,0,0,0,0,181895,1.0,3,2017,1/24/2018 14:13:44,
224905,LANXESS Corporation,LANXESS Corporation Headquarters,,111 RIDC Park West Drive,Pittsburgh ,PA,152751112,325199, Organo-inorganic compound manufacturing ,317,658611.0,2,0,0,0,0,0,0,0,0,0,0,0,0,274730,1.0,3,2017,1/25/2018 9:00:50,
225256,WR Grace,"SHAC - Norco, LA",,16122 River Road,Norco,LA,70079,325180, Titanium dioxide manufacturing ,38,98800.0,2,0,0,0,0,0,0,0,0,0,0,0,0,274840,1.0,2,2017,1/25/2018 11:38:28,
225283,Chemical Dynamics Inc.,Chemical Dynamics Inc.,,4206 Business Lane,Plant City,FL,33566,325314, Mixing purchased fertilizer materials ,26,48826.0,1,0,0,0,7,0,0,7,0,0,0,0,0,274861,1.0,2,2017,1/25/2018 11:56:27,
225910,Shin-Etsu MicroSi,Shin-Etsu MicroSi,,10028 S. 51st Street,Phoenix,AZ,85044,325199, Organo-inorganic compound manufacturing ,38,79382.0,2,0,0,0,0,0,0,0,0,0,0,0,0,76774,1.0,2,2017,1/25/2018 16:46:18,
226015,"Lanxess Solutions US, Inc.","Lanxess Solutions US, Inc. - Fords, NJ",,1020 King George Post Road,Fords,NJ,8863,325199," Natural nonfood coloring, manufacturing ",80,171536.0,1,0,0,0,1,0,0,1,0,0,0,0,0,141619,1.0,2,2017,1/26/2018 8:01:06,
226073,Solvay USA Inc.,Solvay Cincinnati,,4775 Paddock Road,Cincinnati,OH,45229,325180," Aluminum compounds, not specified elsewhere by process, manufacturing ",42,88069.0,2,0,0,0,0,0,0,0,0,0,0,0,0,203114,1.0,2,2017,1/26/2018 8:45:50,
226512,Lanxess Solutions US Inc,Lanxess Mapleton,,8220 W Route 24,Mapleton,IL,61547,325199, Organo-inorganic compound manufacturing ,26,53243.0,2,0,0,0,0,0,0,0,0,0,0,0,0,273981,1.0,2,2017,1/26/2018 12:12:26,
226557,GEO Specialty Chemicals,GEO Specialty Chemicals - Deer Park,,739 Independence Parkway South,Deer Park,TX,77536,325199," Sugar substitutes (i.e., synthetic sweeteners blended with other ingredients) made in synthetic sweetener establishments ",70,160429.0,1,0,1,0,0,1,0,1,0,0,0,0,0,233269,1.0,2,2017,1/26/2018 12:33:51,
226671,Arkema Inc. Franklin VA Plant,Arkema Franklin VA Plant,,27123 Shady Brook Trail,Courtland,VA,23837,325199," Peroxides, organic, manufacturing ",4,7437.0,2,0,0,0,0,0,0,0,0,0,0,0,0,229652,1.0,1,2017,1/26/2018 13:06:04,
226867,"Mosaic Fertilizer, LLC",Plant City Facility,,660 East County Line Road,Plant City,FL,33565,325312, Phosphatic fertilizer materials manufacturing ,408,930165.0,1,0,2,4,4,114,251,10,0,0,0,0,0,275421,1.0,3,2017,1/26/2018 14:17:18,
227310,"YS, Inc.","YS, Inc.",,4531 County Road 458,Collinsville,AL,35961,325180," Copper compounds, not specified elsewhere by process, manufacturing ",21,43680.0,2,0,0,0,0,0,0,0,0,0,0,0,0,275633,1.0,2,2017,1/29/2018 6:41:58,
227316,Lonza Inc.,Mapleton,,8316 W. Rt. 24,Mapleton,IL,61547,325199, Organo-inorganic compound manufacturing ,78,149169.0,2,0,0,0,0,0,0,0,0,0,0,0,0,275635,1.0,2,2017,1/29/2018 7:00:40,
227321,"VanDeMark Chemical, Inc.",VanDeMark,,1 North Transit Road,Lockport,NY,14094,325199, Phosgene manufacturing ,92,192224.0,2,0,0,0,0,0,0,0,0,0,0,0,0,101070,1.0,2,2017,1/29/2018 7:08:57,
227428,"Arclin USA, LLC",Arclin Dodson La.,,344 Tannehill road,Dodson,LA,71422,325199, Formaldehyde manufacturing ,37,95027.0,2,0,0,0,0,0,0,0,0,0,0,0,0,50238,1.0,2,2017,1/29/2018 8:52:22,
227477,Dulany Industries,Dulany Industries - Wilbara,,4620 Highway 421 North,Wilmington,NC,28401,325180, Sulfuric acid manufacturing ,23,51075.0,1,0,0,0,1,0,0,1,0,0,0,0,0,55406,1.0,2,2017,1/29/2018 9:17:17,
227555,"Western Iowa Energy, LLC",WIE Wall Lake,,1220 S. Center St.,Wall Lake,IA,51466,325199, Fatty acid esters and amines manufacturing ,29,56256.0,1,0,0,0,1,0,0,1,0,0,0,0,0,80433,1.0,2,2017,1/29/2018 9:54:57,
227857,Dixie Chemical Company Inc,"Dixie Chemical Company, Inc.",,10601 Bay Area Blvd,Pasadena,TX,77507,325199," Accelerators (i.e., basic synthetic chemical) manufacturing ",150,342267.0,2,0,0,0,0,0,0,0,0,0,0,0,0,173073,1.0,2,2017,1/29/2018 11:31:04,
227898,Centrus Energy Corp,Centrus Energy - American Centrifuge,,3930 US Route 23,Piketon,OH,45661,325180," Uranium, enriched, manufacturing ",139,267470.0,1,0,1,2,1,180,52,4,0,0,0,0,0,44503,1.0,2,2017,1/29/2018 11:52:57,
227983,,Chemical Products Corporation,,102 Old Mill Rd ,Cartersville,GA,30120,325180," Barium compounds, not specified elsewhere by process, manufacturing ",155,318678.0,1,0,2,5,2,18,171,9,0,0,0,0,0,172475,1.0,2,2017,1/29/2018 12:48:09,
228091,"Holland company, Inc.",Holland Company,,153 Howland Avenue,Adams,MA,1220,325180, Aluminum sulfate manufacturing ,36,65318.0,1,0,2,0,1,32,0,3,0,0,0,0,0,275947,1.0,2,2017,1/29/2018 13:27:18,
228220,,"Technology Solutions : Mt. Pleasant, TN",,7910 Mt. Joy Rd,Mt. Pleasant,TN,38474,325199, ,107,250800.0,1,0,0,0,1,0,0,1,0,0,0,0,0,276014,1.0,2,2017,1/29/2018 14:07:50,
228403,Detrex ,Ashtabula,,1100 State Road,Ashtabula,OH,44004,325180," Zinc compounds, not specified elsewhere by process, manufacturing ",25,52314.0,1,0,0,0,1,0,0,1,0,0,0,0,0,42332,1.0,2,2017,1/29/2018 15:05:35,
228424,The Elco Corporation,Cleveland,,1000 Belt Line Street,Celveland,OH,44109,325180," Sulfur and sulfur compounds, not specified elsewhere by process, manufacturing ",37,71650.0,2,0,0,0,0,0,0,0,0,0,0,0,0,42315,1.0,2,2017,1/29/2018 15:08:13,
228496,Methanex,"Methanex USA, LLC",,4171 Hwy 73,Geimar,LA,70734,325199," Methyl alcohol (i.e., methanol), synthetic, manufacturing ",165,390167.0,2,0,0,0,0,0,0,0,0,0,0,0,0,70486,1.0,2,2017,1/29/2018 15:40:51,
228676,TERRA CAPTIVE,LAND VIEW INC,,20504 4TH ST - ACEQUIA,RUPERT,ID,83350,325311,,210,453898.0,1,0,5,0,6,65,0,11,0,0,0,0,0,276168,1.0,2,2017,1/29/2018 19:07:57,
228683,Firmenich,Chem Fluer / Firmenich,,150 Firmenich Way,Newark,NJ,7114,325199," Perfume materials (i.e., basic synthetic chemicals, such as terpineol) manufacturing ",94,222799.0,2,0,0,0,0,0,0,0,0,0,0,0,0,276171,1.0,2,2017,1/29/2018 20:09:55,
228974,"Florida Fertilizer Co., Inc","Florida Fertilizer Co., Inc",,194 Will Duke Rd,"Wauchula, ",FL,33873,325314, Mixing purchased fertilizer materials ,28,58594.0,2,0,0,0,0,0,0,0,0,0,0,0,0,186753,1.0,2,2017,1/30/2018 9:22:35,
229545,,"Mid-America Conversion Services, LLC - Paducah",,5509 Hobbs Road,Kevil,KY,42053,325180, Hydrofluoric acid manufacturing ,241,479905.0,1,0,0,1,0,0,6,1,0,0,0,0,0,276473,2.0,3,2017,1/30/2018 11:21:34,
229559,,"Mid-America Conversion Services, LLC - Portsmouth",,3930 State Route 23 South,Piketon,OH,45661,325180, Hydrofluoric acid manufacturing ,221,423324.0,1,0,0,0,2,0,0,2,0,0,0,0,0,276484,2.0,3,2017,1/30/2018 11:25:33,
230053,Lemm Corportation - Operations,OH1,,10743 Brower Road,North Bend,OH,45052,325311, Nitrogenous fertilizer materials manufacturing ,26,52297.0,2,0,0,0,0,0,0,0,0,0,0,0,0,276686,1.0,2,2017,1/30/2018 13:50:53,
230098,FibrantLLC.,Fibrant LLC.,,1472 Columbia Nitrogen Rd,Augusta,GA,30901,325311, Ammonium sulfate manufacturing ,108,248036.0,2,0,0,0,0,0,0,0,0,0,0,0,0,46400,1.0,2,2017,1/30/2018 14:05:17,
230932,"The Dow Chemical Company, a subsidary of Union Carbide",Saint Charles Operations - Taft,,"Hwy 3142, Gate 1",Taft,LA,70057,325199," Accelerators (i.e., basic synthetic chemical) manufacturing ",1161,2411101.0,1,0,0,0,2,0,0,2,0,0,0,0,0,77425,1.0,3,2017,1/31/2018 8:52:11,
231136,Lotte Chemicals,"Lotte Chemical Louisiana, LLC",,2200 Bayou D'Inde Pass,Westlake,LA,70669,325199, Ethylene glycol manufacturing ,55,40486.0,2,0,0,0,0,0,0,0,0,0,0,0,0,43522,1.0,2,2017,1/31/2018 9:45:07,
231252,Evonik Industries,Pasadena PMD,,1423 Pasadena Freeway,Pasadena,TX,77506,325199," Carbon organic compounds, not specified elsewhere by process, manufacturing ",49,133375.0,1,0,0,0,2,0,0,1,0,0,1,0,0,174807,1.0,2,2017,1/31/2018 10:12:47,
231272,Garick LLC,Garick LLC Corporate Office,,13600 Broadway Ave,Cleveland,OH,44107,325314,,26,48002.0,2,0,0,0,0,0,0,0,0,0,0,0,0,83152,1.0,2,2017,1/31/2018 10:16:41,
231274,Garick LLC,Garick Paygro,,11000 Huntington Road,South Charleston,OH,45368,325314,,30,67285.0,1,0,0,0,2,0,0,2,0,0,0,0,0,83153,1.0,2,2017,1/31/2018 10:16:41,
231276,Garick LLC,Smith Garden Products,,4200 Dr Bramblett Road,Cumming,GA,30028,325314,,32,60943.0,1,0,1,3,2,26,74,6,0,0,0,0,0,83154,1.0,2,2017,1/31/2018 10:16:42,
231279,Garick LLC,Tarheel Bark,,8829 Rocky River Road,Harrisburg,NC,28075,325314,,11,48002.0,2,0,0,0,0,0,0,0,0,0,0,0,0,83155,1.0,2,2017,1/31/2018 10:16:42,
231280,Garick LLC,New Milford Farms,,60 Boardman Road,New Milford,CT,6776,325314,,16,28687.0,1,0,1,0,0,1,0,1,0,0,0,0,0,83156,1.0,2,2017,1/31/2018 10:16:42,
231281,Garick LLC,Garick Topeka,,2200 SW Waterworks Way,Topeka,KS,66606,325314,,6,13621.0,2,0,0,0,0,0,0,0,0,0,0,0,0,83157,1.0,1,2017,1/31/2018 10:16:43,
231283,Garick LLC,Ries Farms,,17206 230th Street,Hastings,MN,55033,325314,,8,13658.0,1,0,1,0,0,2,0,1,0,0,0,0,0,83158,1.0,1,2017,1/31/2018 10:16:43,
231285,Garick LLC,Point Pleasant Terminal,,291 Point Pleasant Lane,Scotts Hill,TN,38374,325314,,5,9630.0,2,0,0,0,0,0,0,0,0,0,0,0,0,83159,1.0,1,2017,1/31/2018 10:16:43,
231287,Garick LLC,Garick Kansas City,,7219 East 17th Street Bay 3,Kansas City,MO,64126,325314,,5,2523.0,2,0,0,0,0,0,0,0,0,0,0,0,0,278006,1.0,1,2017,1/31/2018 10:16:44,
232048,Dystar LP,Dystar LP Reidsville Plant,,209 Watlington Industrial Drive,Reidsville ,NC,27320,325199, Organo-inorganic compound manufacturing ,43,83261.0,2,0,0,0,0,0,0,0,0,0,0,0,0,233379,1.0,2,2017,1/31/2018 10:24:45,
232083,"Lake Erie Biofuels, LLC dba Hero BX",Hero BX,,1670 E Lake Rd,Erie,PA,16511,325199, Transesterification of vegetable oils to produce fuels or fuel additives ,49,107000.0,1,0,1,1,2,3,2,4,0,0,0,0,0,59335,1.0,2,2017,1/31/2018 10:32:49,
232097,"Lake Erie Biofuels, LLC dba Hero BX",Hero BX - Alabama,,12982 Cherokee Bend Drive,Moundville,AL,35474,325199, Transesterification of vegetable oils to produce fuels or fuel additives ,35,76000.0,1,0,0,3,0,0,9,3,0,0,0,0,0,59348,1.0,2,2017,1/31/2018 10:36:05,
232203,BASF Corporation ,BASF Catalysts LLC,,554 Engelhard Drive,Seneca ,SC,29678,325180," Rare earth compounds, not specified elsewhere by process, manufacturing ",407,807600.0,1,0,1,3,3,1,121,5,0,0,0,2,0,136289,1.0,3,2017,1/31/2018 11:10:07,
232274,Lubrizol,Lubrizol Advanced Materials,,76 Porcupine Road,Pedricktown,NJ,8067,325199," Carbon organic compounds, not specified elsewhere by process, manufacturing ",45,87118.0,2,0,0,0,0,0,0,0,0,0,0,0,0,278122,1.0,2,2017,1/31/2018 11:24:59,correction of NAICS Number
232532,Grace,WR Grace & Co. Inc,,1800 Davison Road,Sulphur,LA,70665,325180, Lamp black manufacturing ,299,653411.0,1,0,0,0,2,0,0,2,0,0,0,0,0,87947,1.0,3,2017,1/31/2018 12:56:49,
232591,,Organic Technologies,,1245 South 6th Street,Coshocton,OH,43812,325199," Natural nonfood coloring, manufacturing ",177,351218.0,2,0,1,0,0,85,0,1,0,0,0,0,0,278242,1.0,2,2017,1/31/2018 13:12:08,Information needed resubmitted as information was missing from the initial reporting.  the reporting department within the company changed and some of the information was in a different folder. 
232751,EMD Performance Materials,EMD Performance Materials,,788 Chert Quarry Road,Martin,SC,29836,325180," Silica, amorphous, manufacturing ",33,69169.0,1,0,0,1,1,0,7,2,0,0,0,0,0,63659,1.0,2,2017,1/31/2018 13:53:17,
232759,Menehune Green LLC,Hawaiian Earth Recycling Oahu,,P.O. Box 861601,Wahiawa,HI,96786,325314, Compost manufacturing ,35,83992.0,2,0,0,0,0,0,0,0,0,0,0,0,0,108850,1.0,2,2017,1/31/2018 13:55:02,
