id,company_name,establishment_name,ein,street_address,city,state,zip_code,naics_code,industry_description,annual_average_employees,total_hours_worked,no_injuries_illnesses,total_deaths,total_dafw_cases,total_djtr_cases,total_other_cases,total_dafw_days,total_djtr_days,total_injuries,total_poisonings,total_respiratory_conditions,total_skin_disorders,total_hearing_loss,total_other_illnesses,establishment_id,establishment_type,size,year_filing_for,created_timestamp,change_reason
21115,The Chemours Company,"The Chemours Company FC, LLC - Memphis",,2571 Fite Road,Memphis,TN,38127,325180,Hydrocyanic acid manufacturing,200,416400.0,1,0,0,0,2,0,0,0,2,0,0,0,0,67873,1.0,2,2016,10/24/2017 15:44:00,
21120,"The Chemours Company FC, LLC","The Chemours Company FC, LLC - Niagara",,Buffalo Ave. and 26th Street,Niagara,NY,14303,325180,"Sodium inorganic compounds, not specified elsewhere by process, manufacturing",139,282008.0,1,0,3,3,3,204,79,8,0,0,0,0,1,67750,1.0,2,2016,10/24/2017 15:44:00,
21124,The Chemours Company,"The Chemours Company FC, LLC - La Porte",,12350 Strang Road,La Porte,TX,77571,325180,Hydrofluoric acid manufacturing,124,265413.0,1,0,0,0,1,0,0,1,0,0,0,0,0,67727,1.0,2,2016,10/24/2017 15:44:00,
21283,Agrium-Florence,Agrium Florence Fertilizer Operation,,1 Commerce Street,Florence,AL,35630,325314,Mixing purchased fertilizer materials,35,61729.0,1,0,0,0,1,0,0,1,0,0,0,0,0,68123,1.0,2,2016,10/25/2017 9:29:00,
21416,Cabot Corporation,Cabot Corporation Tuscola,,700 East US HWY 36,Tuscola,IL,61953,325180,"Silica, amorphous, manufacturing",148,294659.0,1,0,0,0,1,0,0,1,0,0,0,0,0,68344,1.0,2,2016,10/25/2017 12:36:00,
21603,Albemarle Corporation,Albemarle Corporation - Tyrone Site,,2858 Back Vail Road,Tyrone,PA,16686,325199,"Carbon organic compounds, not specified elsewhere by process, manufacturing",148,300924.0,1,0,0,0,1,0,0,1,0,0,0,0,0,68571,1.0,2,2016,10/25/2017 14:52:00,
21832,Celanese Ltd.,Celanese Bay City,,2001 FM Road 3057,Bay City,TX,77414,325199,Vinyl acetate (except resins) manufacturing,53,122533.0,2,0,0,0,0,0,0,0,0,0,0,0,0,68849,1.0,2,2016,10/26/2017 7:20:00,
21839,,Evans Chemetics,,228 East Main Street,Waterloo,NY,13165,325199,"Natural nonfood coloring, manufacturing",65,127482.0,1,0,1,0,1,39,0,2,0,0,0,0,0,68857,1.0,2,2016,10/26/2017 7:45:00,
22330,"Rubicon, L.L.C","Rubicon, L.L.C",,9156 Hwy. 75,Geismar,LA,70734,325199,Phosgene manufacturing,429,1097244.0,1,0,0,1,2,0,22,0,0,3,0,0,0,69314,1.0,3,2016,10/26/2017 12:28:00,Enter correct NAICS code.
22336,US Amines(Portsmouth) LLC,US Amines Portsmouth,,3230 West Norfolk Rd,Portsmouth,VA,23703,325199,Organo-inorganic compound manufacturing,20,41908.0,2,0,0,0,0,0,0,0,0,0,0,0,0,69330,1.0,2,2016,10/26/2017 12:23:00,
23051,"Baerlocher Production USA, LLC","Baerlocher Production USA, LLC",,5890 Highland Ridge Drive,Cincinnati,OH,45232,325199,Stearic acid salts manufacturing,77,147404.0,2,0,0,0,0,0,0,0,0,0,0,0,0,70082,1.0,2,2016,10/27/2017 13:10:00,
23485,Methanex,"Methanex USA, LLC",,4171 Hwy 73,Geimar,LA,70734,325199,"Methyl alcohol (i.e., methanol), synthetic, manufacturing",162,348317.0,1,0,0,0,1,0,0,1,0,0,0,0,0,70486,1.0,2,2016,10/30/2017 9:16:00,
24444,Evonik Corporation,Evonik Mapleton,,8300 West US Route 24,Mapleton,IL,61547,325199,Fatty acid esters and amines manufacturing,165,336849.0,1,0,1,4,0,113,231,5,0,0,0,0,0,71586,1.0,2,2016,10/31/2017 14:02:00,
24474,Montgomery Chemicals,Montgomery Chemicals,,901 Conshohocken Road,Conshohocken,PA,19428,325180,Sodium borohydride manufacturing,22,42240.0,1,0,2,0,0,42,126,2,0,0,0,0,0,71541,1.0,2,2016,10/31/2017 14:27:00,
24895,Frit Industries,Frit Industries,,156 Frit Road,Walnut Ridge,AR,72476,325314,Mixing purchased fertilizer materials,32,65520.0,1,0,1,1,2,7,2,4,0,0,0,0,0,51464,1.0,2,2016,11/1/2017 8:38:00,
25359,Johnson Matthey,Johnson Matthey Process Technologies Savannah,,115 Eli Whitney Blvd,Savannah,GA,31408,325180," Magnesium compounds, not specified elsewhere by process, manufacturing",156,322212.0,1,0,0,2,1,0,29,2,0,0,0,0,1,72472,1.0,2,2016,11/1/2017 13:19:00,
25475,Honeywell,HoneywellAL37,,1 Linde Dr.,Chickasaw,AL,36611,325180," Sodium inorganic compounds, not specified elsewhere by process, manufacturing",367,794985.0,2,0,0,0,0,0,0,0,0,0,0,0,0,72611,1.0,3,2016,11/1/2017 14:17:00,
25479,,"Lonza, Inc.",,3500 Trenton Avenue,Williamsport,PA,17701,325199," Fatty acids (e.g., margaric, oleic, stearic) manufacturing",142,391562.0,1,0,3,0,1,356,0,4,0,0,0,0,0,72660,1.0,2,2016,11/1/2017 14:19:00,
25765,Agrium U.S.,AGRIUM AFO,,1011 OAK AVE.,AMERICUS,GA,31709,325311," Fertilizers, mixed, made in plants producing nitrogenous fertilizer materials",45,89889.0,1,0,0,0,1,0,0,1,0,0,0,0,0,72999,1.0,2,2016,11/2/2017 7:33:00,
25772,"United Initiators, Inc.","United Initiators, Inc.",,334 Phillips 311 Road,Helena,AR,72342,325199," Peroxides, organic, manufacturing",49,102474.0,2,0,0,0,0,0,0,0,0,0,0,0,0,73006,1.0,2,2016,11/2/2017 7:40:00,
25773,Honeywell,HoneywellLA26,,1200 Airline Highway,Baton Rouge,LA,70805,325180,Sulfur dioxide manufacturing,62,132134.0,1,0,0,1,1,0,1,2,0,0,0,0,0,72994,1.0,2,2016,11/2/2017 7:44:00,
25776,Honeywell International. Inc.,"Honeywell International, Inc.",,6100 Philadelphia Pike,Claymont,DE,197032716,325180,Sodium arsenite (except insecticides) manufacturing,33,72067.0,1,0,0,0,1,0,0,1,0,0,0,0,0,73012,1.0,2,2016,11/2/2017 7:53:00,
25781,Honeywell,HoneywellLA25,,8725 Old Moringsport Rd,Shreveport,LA,71107,325180," Aluminum compounds, not specified elsewhere by process, manufacturing",306,582460.0,1,0,0,3,1,0,102,3,0,0,0,0,1,73017,1.0,2,2016,11/2/2017 8:01:00,
25916,Honeywell,HoneywellLA04,,5525 Highway 3115,Carville,LA,70721,325180,Hydrofluoric acid manufacturing,334,770641.0,1,0,1,1,1,115,104,3,0,0,0,0,0,73185,1.0,3,2016,11/2/2017 10:16:00,
26036,Agrium,Kennewick Fertilizer Operations,,227515 E Bowles Rd,Kennewick,WA,99337,325311," Fertilizers, mixed, made in plants producing nitrogenous fertilizer materials",66,175834.0,1,0,1,0,1,25,0,2,0,0,0,0,0,73314,1.0,2,2016,11/2/2017 11:18:00,
27374,General Alum & Chemical Corporation of New England,GAC Chemical Corporation,,34 Kidder Point Road,Searsport,ME,4974,325180,Aluminum sulfate manufacturing,70,146369.0,1,0,2,3,0,71,60,5,0,0,0,0,0,74808,1.0,2,2016,11/3/2017 11:50:00,
27441,Mycorrhizal Applicatoins,Grants Pass Facility,,710 NW  E Street,Grants Pass,OR,97526,325314,Potting soil manufacturing,24,46950.0,2,0,0,0,0,0,0,0,0,0,0,0,0,74892,1.0,2,2016,11/3/2017 12:43:00,
27477,Nanophase Technologies Corporation,Nanophase Romeoville site,,1319 Marquette Drive,Romeoville,IL,60446,325180," Zinc compounds, not specified elsewhere by process, manufacturing",34,74536.0,2,0,0,0,0,0,0,0,0,0,0,0,0,74901,1.0,2,2016,11/3/2017 13:05:00,
29577,Chevron Oronite Company,Oak Point Plant,,10285 Highway 23 South,Belle Chasse,LA,70037,325199,Organo-inorganic compound manufacturing,396,793676.0,2,0,0,0,0,0,0,0,0,0,0,0,0,68153,1.0,3,2016,11/6/2017 15:51:00,
29601,Shin-Etsu MicroSi,Shin-Etsu MicroSi,,10028 S. 51st Street,Phoenix,AZ,85044,325199,Organo-inorganic compound manufacturing,38,73387.0,2,0,0,0,0,0,0,0,0,0,0,0,0,76774,1.0,2,2016,11/6/2017 15:57:00,
29676,"The Dow Chemical Company, a subsidary of Union Carbide",Saint Charles Operations - Taft,,"Hwy 3142, Gate 1",Taft,LA,70057,325199," Accelerators (i.e., basic synthetic chemical) manufacturing",1155,2398472.0,1,0,0,0,2,0,0,2,0,0,0,0,0,77425,1.0,3,2016,11/6/2017 16:42:00,
29973,"VWR International, LLC",VWR Chemicals Solon,,28600 Fountain Parkway,Solon,OH,44139,325180,"Sodium inorganic compounds, not specified elsewhere by process, manufacturing",360,718278.0,1,0,0,3,0,0,42,3,0,0,0,0,0,62879,1.0,3,2016,11/7/2017 7:06:00,
29975,"VWR International, LLC",VWR Chemicals Aurora,,220 Lena Drive,Aurora,OH,44202,325199,"Acids, organic, not specified elsewhere by process, manufacturing",28,63071.0,1,0,2,1,0,15,3,3,0,0,0,0,0,62866,1.0,2,2016,11/7/2017 7:06:00,
30323,"United Initiators, Inc","United Initiators, Inc",,555 Garden Street,Elyria,OH,44035,325199," Peroxides, organic, manufacturing",68,132144.0,1,0,0,1,0,0,6,1,0,0,0,0,0,78151,1.0,2,2016,11/7/2017 10:24:00,
30653,American Chemet Corporation,American Chemet Corporation,,145 HWY 282,East Helena,MT,59635,325180," Copper compounds, not specified elsewhere by process, manufacturing",131,274243.0,1,0,0,4,8,0,86,7,0,0,0,5,0,78634,1.0,2,2016,11/7/2017 13:11:00,
31136,Westlake Chemical Corporation,Petrochemical Complex,,900 Hwy 108,Sulphur,LA,70663,325199,Monosodium glutamate manufacturing,392,880088.0,1,0,0,0,2,0,0,2,0,0,0,0,0,78200,1.0,3,2016,11/7/2017 15:17:00,
32121,"Arkema, Inc, Memphis Plant","Arkema Inc, Memphis Plant",,"2571  Fite Road,",Memphis,TN,38127,325180,Hydrogen peroxide manufacturing,53,112375.0,2,0,0,0,0,0,0,0,0,0,0,0,0,79385,1.0,2,2016,11/7/2017 17:03:00,
32218,,Ontelaunee Farms Inc.,,5379 Allentown Pike,Temple,PA,19560,325314,Compost manufacturing,38,82556.0,1,0,0,1,0,0,14,1,0,0,0,0,0,80273,1.0,2,2016,11/8/2017 6:02:00,
32228,Hach,Water Quality : Hach - Ames,,100 Dayton Avenue,Ames,IA,50021,325199,All Other Basic Organic Chemical Manufacturing,520,934741.0,1,0,2,15,7,13,536,21,0,0,1,0,2,80287,,3,2016,11/8/2017 6:56:00,
32261,"CF Industries Sales, LLC.",Pine Bend Warehouse,,5300 Pine Bend Trail,Rosemount,MN,55068,325311," Fertilizers, mixed, made in plants producing nitrogenous fertilizer materials",33,68640.0,1,0,0,0,1,0,0,0,0,0,0,1,0,79165,1.0,2,2016,11/8/2017 8:02:00,
32274,Nachurs Alpine Solutions,Nachurs Alpine Solutions - Ohio Plant,,421 Leader St,Marion,OH,43302,325314," Fertilizers, mixed, made in plants not manufacturing fertilizer materials",49,99359.0,2,0,0,0,0,0,0,0,0,0,0,0,0,80341,1.0,2,2016,11/8/2017 8:15:00,
32275,Eastman Chemical,Flexsys America,,829 Route 481,Monongahela,PA,15063,325180," Sulfur and sulfur compounds, not specified elsewhere by process, manufacturing",67,132546.0,1,0,0,0,2,0,0,2,0,0,0,0,0,80333,1.0,2,2016,11/8/2017 8:15:00,
32330,"Western Iowa Energy, LLC",WIE Wall Lake,,1220 S. Center St.,Wall Lake,IA,51466,325199,Fatty acid esters and amines manufacturing,30,64485.0,2,0,0,0,0,0,0,0,0,0,0,0,0,80433,1.0,2,2016,11/8/2017 8:58:00,
32389,PQ Corporation,PQ - Augusta Georgia Plant,,2430 Doug Barnard Parkway,Augusta,GA,30906,325180," Sodium silicate (i.e., water glass) manufacturing",43,82600.0,2,0,0,0,0,0,0,0,0,0,0,0,0,80507,1.0,2,2016,11/8/2017 9:38:00,
32503,Thatcher Group Inc.,Thatcher Company of New York,,4135 Route 104,Williamson,NY,14589,325180,Sulfur dioxide manufacturing,27,53982.0,1,0,1,0,1,21,4,2,0,0,0,0,0,80606,1.0,2,2016,11/8/2017 10:10:00,
32634,Thatcher Group Inc.,Thatcher Company of Nevada,,90 Buisness Center Street,Henderson,NV,89014,325180,Aluminum sulfate manufacturing,27,37263.0,2,0,0,0,0,0,0,0,0,0,0,0,0,80640,1.0,2,2016,11/8/2017 11:00:00,
32823,Materion Inc,Materion - Tucson,,6100 South Tucson Boulevard,Tucson,AZ,85706,325180,Beryllium oxide manufacturing,52,104285.0,2,0,0,0,0,0,0,0,0,0,0,0,0,80951,1.0,2,2016,11/9/2017 7:40:00,
33856,W.R. Grace,W.R. Grace,,4000 North Hawthorne Street,Chattanooga,TN,37406,325180," Aluminum compounds, not specified elsewhere by process, manufacturing",87,180497.0,1,0,0,1,1,0,64,2,0,0,0,0,0,81878,1.0,2,2016,11/8/2017 13:55:00,
33878,East Chicago-Kemira,Kemira Water Solutions Inc.,,3761 Canal Street,East Chicago,IN,46312,325180,Ferric chloride manufacturing,15,33689.0,2,0,0,0,0,0,0,0,0,0,0,0,0,81909,1.0,2,2016,11/8/2017 14:01:00,
34423,Materion Inc,Materion - Milwaukee,,407 N 13th Street,Milwaukee,WI,53233,325180," Lithium compounds, not specified elsewhere by process, manufacturing",102,203450.0,1,0,0,0,2,0,0,2,0,0,0,0,0,82614,1.0,2,2016,11/9/2017 8:32:00,
34482,CF Industries Nitrogen LLC,"Donaldsonville, LA Complex",,39018 Hwy 3089,Donaldsonville,LA,70346,325311,Nitrogenous fertilizer materials manufacturing,463,1045682.0,1,0,1,6,4,27,140,11,0,0,0,0,0,82681,1.0,3,2016,11/9/2017 8:21:00,
34635,Union Carbide Corporation,UCC Institute Facility,,State Route 25,Institute,WV,25112,325199," Natural nonfood coloring, manufacturing",187,388558.0,2,0,0,0,0,0,0,0,0,0,0,0,0,82853,1.0,3,2016,11/9/2017 10:05:00,Original report included contractors in error.
34822,BASF,BASF Pasadena CPN,,4403 Pasadena Fwy.,Pasadena,TX,77501,325199," Plasticizers (i.e., basic synthetic chemicals) manufacturing",90,197333.0,2,0,0,0,0,0,0,0,0,0,0,0,0,83051,1.0,2,2016,11/9/2017 10:54:00,
34976,Garick LLC,Garick LLC Corporate Office,,13600 Broadway Ave,Cleveland,OH,44107,325314,,21,54762.0,2,0,0,0,0,0,0,0,0,0,0,0,0,83152,1.0,2,2016,11/9/2017 11:38:00,
34977,Garick LLC,Garick Paygro,,11000 Huntington Road,South Charleston,OH,45368,325314,,34,77285.0,1,0,3,1,0,3,15,4,0,0,0,0,0,83153,1.0,2,2016,11/9/2017 11:38:00,
34978,Garick LLC,Smith Garden Products,,4200 Dr Bramblett Road,Cumming,GA,30028,325314,,25,57080.0,1,0,1,2,0,3,46,3,0,0,0,0,0,83154,1.0,2,2016,11/9/2017 11:38:00,
34979,Garick LLC,Tarheel Bark,,8829 Rocky River Road,Harrisburg,NC,28075,325314,,17,37040.0,2,0,0,0,0,0,0,0,0,0,0,0,0,83155,1.0,2,2016,11/9/2017 11:38:00,
34980,Garick LLC,New Milford Farms,,60 Boardman Road,New Milford,CT,6776,325314,,20,35722.0,1,0,1,0,0,8,78,1,0,0,0,0,0,83156,1.0,2,2016,11/9/2017 11:38:00,
34981,Garick LLC,Garick Topeka,,2200 SW Waterworks Way,Topeka,KS,66606,325314,,6,11663.0,1,0,1,0,0,198,0,1,0,0,0,0,0,83157,1.0,1,2016,11/9/2017 11:38:00,
34982,Garick LLC,Ries Farms,,17206 230th Street,Hastings,MN,55033,325314,,5,7806.0,2,0,0,0,0,0,0,0,0,0,0,0,0,83158,1.0,1,2016,11/9/2017 11:38:00,
34983,Garick LLC,Point Pleasant Terminal,,291 Point Pleasant Lane,Scotts Hill,TN,38374,325314,,4,8766.0,2,0,0,0,0,0,0,0,0,0,0,0,0,83159,1.0,1,2016,11/9/2017 11:38:00,
34984,Garick LLC,Garick Decaturville,,9745 Hwy 641 South,Decaturville,TN,38329,325314,,3,5511.0,1,0,0,0,1,0,0,1,0,0,0,0,0,83160,1.0,1,2016,11/9/2017 11:38:00,
35089,High-Purity Standards,HPS,,7221 Investment Drive,North Charleston,SC,29418,325180,Sodium borohydride manufacturing,40,80840.0,2,0,0,0,0,0,0,0,0,0,0,0,0,83258,1.0,2,2016,11/9/2017 11:57:00,
35206,Morgan Advanced Materials,Morgan Advanced Materials - Hudson,,4 Park Avenue,Hudson,NH,3051,325180," Carbides (e.g., boron, calcium, silicon, tungsten) manufacturing",20,41146.0,2,0,0,0,0,0,0,0,0,0,0,0,0,83403,1.0,2,2016,11/9/2017 13:00:00,
35361,W.R. Grace,W.R. Grace East Chicago Indiana,,5215 Kennedy Ave.,East Chicago,IN,46312,325180," Sodium silicate (i.e., water glass) manufacturing",54,116756.0,2,0,0,0,0,0,0,0,0,0,0,0,0,83584,1.0,2,2016,11/9/2017 14:01:00,
35437,INVISTA,INVISTA Victoria,,2695 OLD BLOOMINGTON RD N,VICTORIA,TX,77905,325199,Hexamethylenediamine manufacturing,621,1479344.0,1,0,1,0,1,64,0,2,0,0,0,0,0,59409,1.0,3,2016,11/9/2017 14:37:00,
36267,PQ Corporation,PQ - Chester Pennsylvania,,1201 West Front Street,Chester,PA,19013,325180," Sodium silicate (i.e., water glass) manufacturing",31,61296.0,2,0,0,0,0,0,0,0,0,0,0,0,0,84544,1.0,2,2016,11/10/2017 7:23:00,
36279,PQ Corporation,PQ - Baltimore Maryland,,1301 East Fort Avenue,Baltimore,MD,21230,325180," Sodium silicate (i.e., water glass) manufacturing",12,22211.0,2,0,0,0,0,0,0,0,0,0,0,0,0,84559,1.0,1,2016,11/10/2017 7:39:00,
36288,Timac Agro USA,Reading,,PO Box 888,Reading,PA,19607,325311," Fertilizers, mixed, made in plants producing nitrogenous fertilizer materials",125,173633.0,1,0,1,3,7,1,50,10,0,1,0,0,0,84565,1.0,2,2016,11/10/2017 7:47:00,
36663,"Diamond Green Diesel Holdings, LLC",Diamond Green Diesel,,14891 Airline Drive,Norco,LA,70079,325199,Organo-inorganic compound manufacturing,45,132397.0,2,0,0,0,0,0,0,0,0,0,0,0,0,84913,1.0,2,2016,11/10/2017 11:01:00,
36683,Continental Carbon Company,Continental Carbon Company,,16850 Park Row,Houston,TX,77084,325180,Carbon black manufacturing,35,97860.0,2,0,0,0,0,0,0,0,0,0,0,0,0,84845,1.0,2,2016,11/10/2017 11:16:00,
36684,Continental Carbon Company,Continental Carbon Company Sunray,,11702 Carbon Black Road,Sunray,TX,79086,325180,Carbon black manufacturing,67,157081.0,1,0,0,0,1,0,0,1,0,0,0,0,0,84876,1.0,2,2016,11/10/2017 11:16:00,
36685,Continental Carbon Company,Continental Carbon Ponca City,,1006 East Oakland Avenue,Ponca City,OK,74601,325180,Carbon black manufacturing,97,212261.0,1,0,1,1,0,18,147,2,0,0,0,0,0,84871,1.0,2,2016,11/10/2017 11:16:00,
36686,Continental Carbon Company,Continental Carbon Company Phenix City,,1500 E State Docks Road,Phenix City,AL,36869,325180,Carbon black manufacturing,66,149373.0,1,0,1,1,0,3,71,2,0,0,0,0,0,84855,1.0,2,2016,11/10/2017 11:16:00,
37092,,CRI Tolling,,300 International Blvd,Fountain Inn,SC,29644,325199,Organo-inorganic compound manufacturing,30,58615.0,1,0,0,0,1,0,0,1,0,0,0,0,0,85426,1.0,2,2016,11/10/2017 14:26:00,
37235,PQ Corporation,PQ Corporation,,1101 Quartz Rd,Clarksville,IN,47129,325180,Sodium aluminate manufacturing,25,46906.0,1,0,1,0,1,149,0,1,0,0,0,1,0,85618,1.0,2,2016,11/10/2017 15:16:00,
38100,Goodyear,Goodyear Bayport Chemical,,13441 Bay Area Blvd.,Pasadena,TX,77507,325199,Chemical Manufacturer,26,65438.0,2,0,0,0,0,0,0,0,0,0,0,0,0,86546,1.0,2,2016,11/10/2017 15:51:00,
38487,Ineos Nitriles,"Green Lake, Tx",,13050 Tx Hwy 186,Port Lavaca,TX,77979,325199,Acrylonitrile manufacturing,125,260816.0,2,0,0,0,0,0,0,0,0,0,0,0,0,87235,1.0,2,2016,11/13/2017 9:11:00,
38660,PQ Corporation,PQ - St. Louis,,4238 Geraldine Avenue,St. Louis,MO,63115,325180," Sodium silicate (i.e., water glass) manufacturing",36,87776.0,2,0,0,0,0,0,0,0,0,0,0,0,0,87478,1.0,2,2016,11/13/2017 10:23:00,
39039,PQ Corporation,"PQ - Pineville, LA",,4000 Pardue Road,Ball,LA,71405,325180," Sodium silicate (i.e., water glass) manufacturing",11,22880.0,2,0,0,0,0,0,0,0,0,0,0,0,0,87854,1.0,1,2016,11/13/2017 12:09:00,
39120,Grace,WR Grace & Co. Inc,,1800 Davison Road,Sulphur,LA,70665,325180,Lamp black manufacturing,293,654204.0,2,0,0,0,0,0,0,0,0,0,0,0,0,87947,1.0,3,2016,11/13/2017 12:38:00,
39316,Eastman Chemical Company,"Anniston AL, Solutia Inc.",,702 Clydesdale Avenue,Anniston,AL,36201,325199," Carbon organic compounds, not specified elsewhere by process, manufacturing",81,146585.0,2,0,0,0,0,0,0,0,0,0,0,0,0,88240,1.0,2,2016,11/13/2017 13:43:00,
39523,Mcgean,McGean Cleveland,,2910 Harvard Ave.,Cleveland,OH,44105,325180,Alkalies manufacturing,69,144554.0,1,0,0,0,3,0,0,2,0,0,1,0,0,87927,1.0,2,2016,11/13/2017 13:59:00,
39909,"Lonza Inc.,",Lonza/Arch - Charleston,,1200 Old Lower River Rd NW,Charleston,TN,37310,325180," Chlorine compounds, not specified elsewhere by process, manufacturing",260,519930.0,1,0,0,1,2,0,59,3,0,0,0,0,0,88785,1.0,3,2016,11/13/2017 15:10:00,
39936,PQ Corporation,"PQ - South Gate, CA",,8401 Quartz Road,South Gate,CA,90280,325180," Sodium silicate (i.e., water glass) manufacturing",9,18597.0,2,0,0,0,0,0,0,0,0,0,0,0,0,88820,1.0,1,2016,11/13/2017 15:21:00,
39986,Kemira Water Solutions; Inc,Kemira Water Solutions; Inc,,"3925 Fort Armistead Road,",Baltimore,MD,21226,325180,Ferric chloride manufacturing,23,62000.0,2,0,0,0,0,0,0,0,0,0,0,0,0,88849,1.0,2,2016,11/13/2017 15:42:00,
41238,Gabriel Performance Products,Gabriel Performance Products,,725 State Rd.,Ashtabula,OH,44004,325199,Fatty acid esters and amines manufacturing,87,194545.0,1,0,1,1,0,2,22,2,0,0,0,0,0,90407,1.0,2,2016,11/14/2017 11:10:00,
41612,Chevron Phillips Chemical Company LP,Chevron Phillips Chemical Company Borger Plant,,Spur 119 North,Borger,TX,79007,325199,Organo-inorganic compound manufacturing,226,467287.0,2,0,0,0,0,0,0,0,0,0,0,0,0,90918,1.0,2,2016,11/14/2017 12:37:00,
42042,Honeywelll Electronic Chemicals,Honeywell Electronic Chemicals - Mansfield,,100 US HIGHWAY 287 N,MANSFIELD,TX,76063,325180,Ammonium hydroxide manufacturing,33,76275.0,2,0,0,0,0,0,0,0,0,0,0,0,0,91444,1.0,2,2016,11/14/2017 14:33:00,
42173,,"Frigid Fluid, Co.",,11631 Grand Ave,Northlake,IL,60164,325199,Organo-inorganic compound manufacturing,20,40000.0,2,0,0,0,0,0,0,0,0,0,0,0,0,91595,1.0,2,2016,11/14/2017 14:52:00,
42243,Honeywelll Electronic Chemicals,HONEYWELL ELECTRONIC CHEMICALS - CHANDLER,,6760 W Chicago St,CHANDLER,AZ,85226,325180,Hydrofluoric acid manufacturing,42,83726.0,2,0,0,0,0,0,0,0,0,0,0,0,0,91689,1.0,2,2016,11/14/2017 15:02:00,
42298,Honeywelll Electronic Chemicals,HONEYWELL ELECTRONIC CHEMICALS - BRYAN,,6200 MUMFORD RD,BRYAN,TX,77807,325180,Hydrofluoric acid manufacturing,29,63450.0,2,0,0,0,0,0,0,0,0,0,0,0,0,91726,1.0,2,2016,11/14/2017 15:09:00,
42709,"RBF - Pt. Neches, LLC","RBF - Pt. Neches, LLC",,6501 Hogaboom Rd,Pt. Neches,TX,77651,325199,Transesterification of vegetable oils to produce fuels or fuel additives,59,126580.0,2,0,0,0,0,0,0,0,0,0,0,0,0,92118,1.0,2,2016,11/14/2017 16:35:00,
42889,Jones-Hamilton Co.,Jones-Hamilton Company,,30354 Tracy Road,Walbridge,OH,43465,325180," Sodium inorganic compounds, not specified elsewhere by process, manufacturing",68,142292.0,1,0,0,1,1,0,11,2,0,0,0,0,0,92338,1.0,2,2016,11/15/2017 7:28:00,
42947,R.S.A. Corp,R.S.A. Corp,,36 Old Sherman Turnpike,Danbury,CT,6810,325199," Carbon organic compounds, not specified elsewhere by process, manufacturing",24,48973.0,2,0,0,0,0,0,0,0,0,0,0,0,0,92396,1.0,2,2016,11/15/2017 8:02:00,
42959,The Lubrizol Corporation,Lubrizol Painesville Township Plant,,115 Freedom Road,Painesville,OH,44077,325199,Hexamethylenetetramine manufacturing,414,823725.0,1,0,1,3,3,11,313,7,0,0,0,0,0,80270,1.0,3,2016,11/15/2017 8:12:00,
43137,"Koch Fertilizer Enid, LLC",Enid,,1619 South 789th,Enid,OK,73701,325311," Ammonia, anhydrous and aqueous, manufacturing",261,595445.0,2,0,0,0,0,0,0,0,0,0,0,0,0,92663,1.0,3,2016,11/15/2017 8:59:00,
43708,Lonza,Rochester,,100 McKee Rd,Rochester,NY,14611,325199,Organo-inorganic compound manufacturing,155,330897.0,1,0,2,4,0,190,124,6,0,0,0,0,0,93268,1.0,2,2016,11/15/2017 9:47:00,
43709,,Kugler Oil Company,,209 West Third,McCook,NE,690011748,325311," Fertilizers, mixed, made in plants producing nitrogenous fertilizer materials",101,218708.0,1,0,1,0,6,14,0,7,0,0,0,0,0,93274,1.0,2,2016,11/15/2017 9:47:00,
43759,Ashland,"ISP Chemicals, LLC an Ashland Company",,455 North Main Street,Calvert City,KY,42029,325199,Organo-inorganic compound manufacturing,523,1128690.0,1,0,0,3,3,0,250,6,0,0,0,0,0,93326,1.0,3,2016,11/15/2017 10:00:00,
43842,Ashland Inc,Ashland Specialty Ingredients Hopewell,,1111 Hercules Rd,Hopewell,VA,23860,325199,Ethyl cellulose (except resins) manufacturing,254,540539.0,2,0,0,0,0,0,0,0,0,0,0,0,0,93456,1.0,3,2016,11/15/2017 10:20:00,
46958,"Koch Fertilizer Beatrice, LLC",Beatrice,,21178 SW 89th Rd,Beatrice,NE,68310,325311," Ammonia, anhydrous and aqueous, manufacturing",94,199173.0,2,0,0,0,0,0,0,0,0,0,0,0,0,96698,1.0,2,2016,11/15/2017 13:29:00,
47033,"Koch Fertilizer Dodge City, LLC",Dodge City,,11559 US HWY 50,Dodge City,KS,67801,325311," Ammonia, anhydrous and aqueous, manufacturing",83,183495.0,1,0,0,1,1,0,21,2,0,0,0,0,0,96787,1.0,2,2016,11/15/2017 13:47:00,
47193,"Koch Fertilizer Ft. Dodge, LLC",Ft. Dodge,,3162 200th St,Duncombe,IA,50532,325311," Ammonia, anhydrous and aqueous, manufacturing",88,188966.0,2,0,0,0,0,0,0,0,0,0,0,0,0,96966,1.0,2,2016,11/15/2017 14:13:00,
47257,"Koch Agronomic Services, LLC",Sylacauga,,1411 Edwards St,Sylacauga,AL,35150,325314,Nitrogenous fertilizers made by mixing purchased materials,73,154509.0,1,0,1,0,3,20,0,3,0,0,0,0,1,97028,1.0,2,2016,11/15/2017 14:26:00,
48150,PQ Corporation,PQ Corporation Utica,,340 E. Grove Street,Utica,IL,61373,325180," Sodium inorganic compounds, not specified elsewhere by process, manufacturing",47,93624.0,2,0,0,0,0,0,0,0,0,0,0,0,0,71692,1.0,2,2016,11/15/2017 15:08:00,
