id,company_name,establishment_name,ein,street_address,city,state,zip_code,naics_code,industry_description,annual_average_employees,total_hours_worked,no_injuries_illnesses,total_deaths,total_dafw_cases,total_djtr_cases,total_other_cases,total_dafw_days,total_djtr_days,total_injuries,total_poisonings,total_respiratory_conditions,total_skin_disorders,total_hearing_loss,total_other_illnesses,establishment_id,establishment_type,size,year_filing_for,created_timestamp,change_reason
1427975.0,Valtris Specialty Chemicals,Valtris Specialty Chemicals,,1636 Wayside Road,Cleveland,OH,44112.0,325199, Stearic acid salts manufacturing ,48.0,91084.0,1.0,0.0,1.0,1.0,1.0,106.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,651897.0,1.0,2.0,2021.0,1/5/2022 19:33:28,
1428455.0,,INEOS Calabrian,,5500 Hwy 366,Port Neches,TX,77651.0,325180, Sulfur dioxide manufacturing ,61.0,146733.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654408.0,1.0,2.0,2021.0,1/6/2022 14:48:44,
1428881.0,US Magnesium,US Magnesium,,238 N 2200 West,Salt Lake City,UT,84116.0,325180, Magnesium chloride manufacturing ,409.0,846257.0,1.0,0.0,4.0,6.0,4.0,75.0,283.0,14.0,0.0,0.0,0.0,0.0,0.0,795336.0,1.0,3.0,2021.0,1/6/2022 18:11:15,
1429028.0,"Chemorse, Ltd","Chemorse, Ltd",421155796.0,1596 NE 58th Ave,Des Moines,IA,50313.0,325199," Fatty acids (e.g., margaric, oleic, stearic) manufacturing ",25.0,58500.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,248395.0,1.0,2.0,2021.0,1/6/2022 19:11:54,
1429259.0,Itafos Conda LLC,Itafos Conda LLC,822967265.0,3010 Conda Road,Soda Springs,ID,83276.0,325312, Ammonium phosphates manufacturing ,265.0,497283.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,411053.0,1.0,3.0,2021.0,1/6/2022 20:46:34,
1429262.0,Dystar LP,Dystar LP Reidsville Plant,561929091.0,209 Watlington Industrial Drive,Reidsville ,NC,27320.0,325199, Organo-inorganic compound manufacturing ,40.0,70716.0,1.0,0.0,2.0,0.0,0.0,34.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,233379.0,1.0,2.0,2021.0,1/6/2022 20:50:15,
1429429.0,World Energy,World Energy Natchez LLC,813355121.0,151 L. E. Barry Road																	,Natchez,MS,39120.0,325199, Transesterification of vegetable oils to produce fuels or fuel additives ,7.0,14923.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487450.0,1.0,2.0,2021.0,1/6/2022 22:22:32,
1429459.0,Evans Chemeics,Evans Chemetics,421678029.0,228 E. Main St,Waterloo,NY,13165.0,325199," Acids, organic, not specified elsewhere by process, manufacturing ",64.0,115585.0,1.0,0.0,1.0,0.0,1.0,66.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,544114.0,1.0,2.0,2021.0,1/6/2022 22:50:32,
1429687.0,"Specialty Products US, LLC","Specialty Products US, LLC",831195675.0,Route 25,Institute,WV,25112.0,325199," Carbon organic compounds, not specified elsewhere by process, manufacturing ",78.0,162417.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588858.0,1.0,2.0,2021.0,1/7/2022 15:05:31,
1429739.0,Nouryon,Nouryon,,730 Independence Parkway S.,La Porte,TX,77571.0,325199," Natural nonfood coloring, manufacturing ",119.0,234132.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,651082.0,1.0,2.0,2021.0,1/7/2022 17:39:08,Verify hours worked
1429802.0,Momentive Performance Materials,MPM Waterford,,260 Hudson River Road,Waterford,NY,12188.0,325180, Silica gel manufacturing ,1046.0,1974869.0,1.0,0.0,1.0,1.0,7.0,148.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,468464.0,1.0,3.0,2021.0,1/7/2022 16:19:17,
1429841.0,Honeywell,Honeywell/UOP AL37,222640650.0,1 Linde Drive,Chickasaw,AL,36611.0,325180, Sodium aluminate manufacturing ,200.0,238740.0,1.0,0.0,1.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,650409.0,1.0,2.0,2021.0,1/7/2022 16:32:04,
1430085.0,"YS, Inc.","YS, Inc. Collinsville Facility",630828899.0,4531 County Road 458,Collinsville,AL,35961.0,325180," Copper compounds, not specified elsewhere by process, manufacturing ",12.0,23040.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,795886.0,1.0,1.0,2021.0,1/7/2022 18:27:53,
1430086.0,"YS, Inc.","YS, Inc. Fort Payne Facility",630828899.0,6001 Gault Ave North,Fort Payne,AL,35967.0,325180," Copper compounds, not specified elsewhere by process, manufacturing ",15.0,28800.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778790.0,1.0,1.0,2021.0,1/7/2022 18:28:25,
1430115.0,Lanxess Corporation,Lanxess Corporation - Mapleton Site,222268754.0,8220 West US Highway 24,Mapleton,IL,61547.0,325199, Organo-inorganic compound manufacturing ,24.0,52788.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,542499.0,1.0,2.0,2021.0,1/7/2022 18:46:08,
1430272.0,Shell Catalyst & Technologies,Shell Catalyst and Technology Lp -Port Allen,222869708.0,Shell Catalyst & Technologies Lp,Port Allen,LA,70767.0,325180," Nickel compounds, not specified elsewhere by process, manufacturing ",95.0,182026.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563476.0,1.0,2.0,2021.0,1/7/2022 20:14:29,Reviewed again to make sure that I didn't missed anything
1430340.0,ASI,Calvert City,,455 North Main Street,Calvert City,KY,42029.0,325199,Specialty Chemicals Manufacturer,401.0,854561.0,1.0,0.0,1.0,0.0,0.0,45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,569458.0,1.0,3.0,2021.0,1/7/2022 21:12:55,
1430505.0,ERCO Worldwide,ERCO Worldwide Valdosta,980388203.0,5700 Hunt Road,Valdosta,GA,31606.0,325180, Sodium chlorate manufacturing ,30.0,59501.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54090.0,1.0,2.0,2021.0,1/9/2022 15:03:20,
1430554.0,Dover Chemical Corporation,Dover Chemical Corporation,391205755.0,3676 Davis Road N.W. ,Dover ,OH,44622.0,325199, Organo-inorganic compound manufacturing ,172.0,372507.0,1.0,0.0,3.0,0.0,1.0,131.0,96.0,4.0,0.0,0.0,0.0,0.0,0.0,260187.0,1.0,2.0,2021.0,1/10/2022 11:44:25,
1430661.0,PALM COMMODITIES INTERNATIONAL LLC,PALM ,901032085.0,1289 BRIDGESTONE PKWY ,LAVERGNE ,TN,37086.0,325180," Nickel compounds, not specified elsewhere by process, manufacturing ",37.0,55626.0,1.0,0.0,0.0,1.0,1.0,0.0,27.0,2.0,0.0,0.0,0.0,0.0,0.0,101198.0,1.0,2.0,2021.0,1/10/2022 14:33:38,
1430725.0,Honeywell ,HoneywellLA26,222640650.0,1200 Airline Highway,Baton Rouge,LA,70805.0,325180, Sulfur dioxide manufacturing ,65.0,57955.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72994.0,1.0,2.0,2021.0,1/10/2022 15:12:20,
1431071.0,Westlake Chemical Corporation,Westlake Vinyl's Inc.,760542667.0,2468 Industrial Parkway,Calvert City,KY,42029.0,325199," Plasticizers (i.e., basic synthetic chemicals) manufacturing ",416.0,855564.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,138370.0,1.0,3.0,2021.0,1/10/2022 17:43:42,
1431162.0,INEOS Nitriles USA LLC,INEOS Nitriles USA LLC Lima,371783404.0,1900 Fort Amanda Road,Lima,OH,45804.0,325199, Acrylonitrile manufacturing ,118.0,232347.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543013.0,1.0,2.0,2021.0,1/10/2022 18:24:19,
1431474.0,World Energy,World Energy Rome LLC,200100988.0,555 W. Hermitage Rd,Rome,GA,30161.0,325199, Transesterification of vegetable oils to produce fuels or fuel additives ,28.0,60586.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460650.0,1.0,2.0,2021.0,1/10/2022 20:36:07,
1431802.0,Rainbow Fertilizer LLC,Rainbow Fertilizer LLC,871280920.0,1011 OAK AVE.,AMERICUS,GA,31709.0,325311," Fertilizers, mixed, made in plants producing nitrogenous fertilizer materials ",47.0,95983.0,1.0,0.0,2.0,0.0,0.0,257.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,72999.0,1.0,2.0,2021.0,1/11/2022 13:31:42,Correction to number of days away from work.
1431895.0,"United Initiators, Inc","United Initiators, Inc",522276606.0,555 Garden Street,Elyria,OH,44035.0,325199," Peroxides, organic, manufacturing ",73.0,155750.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78151.0,1.0,2.0,2021.0,1/11/2022 14:08:36,
1432162.0,Novastar LP,Novastar LP,752618852.0,2104 Mulberry Ln ,Midland ,TX,79706.0,325199," Accelerators (i.e., basic synthetic chemical) manufacturing ",35.0,72282.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419953.0,1.0,2.0,2021.0,1/11/2022 15:50:13,
1432327.0,Arkema Inc.,Arkema Inc. Houston Plant,230960890.0,2231 Haden Road,Houston,TX,77015.0,325199, Organo-inorganic compound manufacturing ,62.0,154261.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64422.0,1.0,2.0,2021.0,1/11/2022 16:10:58,
1433127.0,"GFS Chemicals, Inc.",McKinley Campus,314405875.0,851 McKinley Ave.,Columbus,OH,43222.0,325199, Organo-inorganic compound manufacturing ,57.0,117860.0,1.0,0.0,3.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,201932.0,1.0,2.0,2021.0,1/11/2022 19:51:48,
1433138.0,"GFS Chemicals, Inc.",Kaderly,314405875.0,800 Kaderly Drive,Columbus,OH,43228.0,325199, Organo-inorganic compound manufacturing ,54.0,96617.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202067.0,1.0,2.0,2021.0,1/11/2022 19:57:01,
1433377.0,Orion Engineered Carbons LLC,"Orion Engineered Carbons LLC, Orange Carbon Black Plant",30614703.0,1513 Echo Road,Orange,TX,77632.0,325180, Carbon black manufacturing ,40.0,77666.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797110.0,1.0,2.0,2021.0,1/11/2022 21:23:22,
1433641.0,Nouryon,Nouryon Expancel,831179323.0,1701 Cornell Road,Green Bay,WI,54313.0,325199, Organo-inorganic compound manufacturing ,19.0,47291.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681065.0,1.0,1.0,2021.0,1/12/2022 13:43:16,
1433645.0,NOURYON,NOURYON Silica,831179323.0,1501 Brookfield Ave,Green Bay ,WI,54313.0,325199, Organo-inorganic compound manufacturing ,20.0,36491.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567387.0,1.0,2.0,2021.0,1/12/2022 13:44:49,
1433974.0,Ascend Performance Materials,Ascend Performance Materials- Alvin Tx ,,FM 2917 ,Alvin,TX,77512.0,325199, Acrylonitrile manufacturing ,501.0,1188578.0,1.0,0.0,1.0,0.0,0.0,115.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,135077.0,1.0,3.0,2021.0,1/12/2022 15:57:29,
1434055.0,ISP Chemical LLC,ISP Chemical LLC Chatham ,223807357.0,116 Summit Ave,Chatham,NJ,7928.0,325199," Carbon organic compounds, not specified elsewhere by process, manufacturing ",17.0,26799.0,1.0,0.0,0.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,797266.0,1.0,1.0,2021.0,1/12/2022 16:13:40,
1434081.0,Eastman Chemical Corporation,Eastman Specialties Corporation,262017790.0,10380 Worton Rd,Chestertown,MD,21620.0,325199," Plasticizers (i.e., basic synthetic chemicals) manufacturing ",49.0,90138.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,305135.0,1.0,2.0,2021.0,1/12/2022 16:19:31,
1434169.0,Nouryon,"Nouryon,  Pulp and Performance Chemicals",831179323.0,2701 Road N NE,Moses Lake,WA,98837.0,325180, Sodium chlorate manufacturing ,34.0,76440.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116739.0,1.0,2.0,2021.0,1/12/2022 16:48:52,
1434248.0,Shin-Etsu Silicones of America,"Shin-Etsu Silicones of America, Inc",954015700.0,5650 Highway 332 East,Freeport,TX,77541.0,325199, Silicone (except resins) manufacturing ,39.0,81595.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795383.0,1.0,2.0,2021.0,1/12/2022 18:13:21,Miscalculated the # of employees.  Total count increased from 36 to 39 employees
1434423.0,Shinagawa Advanced Materials America Inc.,Shinagawa Advanced Materials Americas Inc,341730195.0,3555 Gilchrist Rd.,Mogadore,OH,44260.0,325180," Calcium inorganic compounds, not specified elsewhere by process, manufacturing ",35.0,64130.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,751380.0,1.0,2.0,2021.0,1/12/2022 18:08:09,
1434438.0,Koch Fertilizer,Koch Fertilizer Enid LLC,352521711.0,1619 S 78th St,Enid,OK,73701.0,325311, Nitrogenous fertilizer materials manufacturing ,288.0,831072.0,1.0,0.0,9.0,2.0,4.0,94.0,137.0,4.0,0.0,9.0,1.0,0.0,1.0,588203.0,1.0,3.0,2021.0,1/12/2022 18:14:41,
1434698.0,Kolmar Americas Inc,American Greenfuels LLC,,30 Waterfront St,New Haven,CT,6512.0,325199, Aldehydes manufacturing ,50.0,96047.0,1.0,0.0,1.0,0.0,0.0,58.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,196955.0,1.0,2.0,2021.0,1/12/2022 19:44:55,
1434710.0,OCI Alabama LLC,OCI Alabama LLC,453135650.0,1455 Red Hat Road,Decatur ,AL,35601.0,325180," Sodium inorganic compounds, not specified elsewhere by process, manufacturing ",46.0,129193.0,1.0,0.0,1.0,0.0,2.0,1.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,130081.0,1.0,2.0,2021.0,1/12/2022 19:56:36,Incorrect input cases with job transfer or restriction.
1434975.0,SOLVAY,SOLVAY FLUORIDES,61433584.0,3500 MISSOURI AVE,EAST ST. LOUIS ,IL,62205.0,325180, Hydrofluoric acid manufacturing ,29.0,57041.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,797459.0,1.0,2.0,2021.0,1/12/2022 21:27:05,
1435208.0,Hyperion Catalysis International,Hyperion Catalysis International,942809431.0,38 Smith Place,Cambridge,MA,2138.0,325180, Carbon black manufacturing ,24.0,35608.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303245.0,1.0,2.0,2021.0,1/13/2022 11:56:34,
1435306.0,Evonik,Evonik Corporation,630673043.0,7 Schoolhouse Lane,Waterford,NY,12188.0,325180," Silica, amorphous, manufacturing ",27.0,58468.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,223760.0,1.0,2.0,2021.0,1/13/2022 13:31:53,
1435480.0,Innovative Water Care dba Solenis,Solenis Charleston TN,831712074.0,1200 Old Lower River Rd NW,Charleston,TN,37310.0,325180," Chromium compounds, not specified elsewhere by process, manufacturing ",200.0,672297.0,1.0,0.0,1.0,0.0,2.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,797573.0,1.0,2.0,2021.0,1/13/2022 14:57:59,
1435494.0,Firmenich Inc. ,Firmenich Inc - Plainsboro,135560633.0,250 Plainsboro Rd,Plainsboro,NJ,8536.0,325199," Perfume materials (i.e., basic synthetic chemicals, such as terpineol) manufacturing ",830.0,1661891.0,1.0,0.0,1.0,1.0,1.0,47.0,120.0,3.0,0.0,0.0,0.0,0.0,0.0,652692.0,1.0,3.0,2021.0,1/13/2022 15:03:23,
1435686.0,Nouryon,Nouryon,600246350.0,485 Cedar Springs Road,Salisbury,NC,28147.0,325199," Carbon organic compounds, not specified elsewhere by process, manufacturing ",104.0,200358.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571970.0,1.0,2.0,2021.0,1/13/2022 15:53:06,
1435882.0,Nutrien,Nutrien,133934028.0,5301 Hwy 3115,Geismar,LA,70734.0,325311," Fertilizers, mixed, made in plants producing nitrogenous fertilizer materials ",166.0,350082.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422567.0,1.0,2.0,2021.0,1/13/2022 16:39:58,
1436149.0,Luxfer MEL Technologies,Luxfer Flemington,131809973.0,500 Barbertown Point Breeze Road,Flemington,NJ,8822.0,325180, Rare earth salts manufacturing ,40.0,80806.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,797752.0,1.0,2.0,2021.0,1/13/2022 18:13:09,
1436317.0,Future Fuel Chemical Company,Future Fuel Chemical Company,203340900.0,2800 Gap Rd.,Batesville,AR,72503.0,325199," Carbon organic compounds, not specified elsewhere by process, manufacturing ",439.0,821466.0,1.0,0.0,2.0,1.0,2.0,270.0,161.0,5.0,0.0,0.0,0.0,0.0,0.0,563143.0,1.0,3.0,2021.0,1/13/2022 19:03:47,
1436368.0,"Bulloch Fertilizer Co., Inc.","Bulloch Fertilizer Co., Inc.",,205 West Main Street,Statesboro,GA,30458.0,325314," Fertilizers, mixed, made in plants not manufacturing fertilizer materials ",22.0,43053.0,1.0,0.0,2.0,0.0,0.0,22.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,272486.0,1.0,2.0,2021.0,1/13/2022 19:16:59,
1436374.0,Toyota Tsusho Corporation,"Deepwater Chemicals, Inc.",133853803.0,196122 Easy County Raod 40,Woodward,OK,73801.0,325180, Iodides manufacturing ,31.0,64464.0,1.0,0.0,2.0,0.0,0.0,121.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,104804.0,1.0,2.0,2021.0,1/13/2022 19:18:37,
1436377.0,Cabot Corp,Cabot Corp. Midland Plant,42271897.0,3603 S. Saginaw Rd,Midland,MI,48640.0,325180," Silica, amorphous, manufacturing ",23.0,49334.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115590.0,1.0,2.0,2021.0,1/13/2022 19:18:52,
1436593.0,ACS Technical Products,ACS Technical Products,350961723.0,420 S Colfax Ave,Griffith,IN,46319.0,325199," Plasticizers (i.e., basic synthetic chemicals) manufacturing ",32.0,64000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293502.0,1.0,2.0,2021.0,1/13/2022 20:10:13,
1436718.0,Eau Claire Cooperative Oil Company,Eau Claire Cooperative Oil Company,390255640.0,4970 Kane Rd,Eau Claire,WI,54703.0,325314, Nitrogenous fertilizers made by mixing purchased materials ,141.0,273827.0,1.0,0.0,2.0,1.0,4.0,5.0,123.0,5.0,0.0,0.0,1.0,1.0,0.0,199858.0,1.0,2.0,2021.0,1/13/2022 20:42:15,
1436771.0,Elementis Global,Elementis SRL,412209403.0,15 Big Pond Rd,Huguenot,NY,12746.0,325180," Aluminum compounds, not specified elsewhere by process, manufacturing ",110.0,200186.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651696.0,1.0,2.0,2021.0,1/13/2022 20:57:53,
1436915.0,Woodward Iodine Corp.,Woodward Iodine Corp.,731221388.0,205865 ECR 32,Woodward,OK,73801.0,325180," Iodine, crude or resublimed, manufacturing ",28.0,57042.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,299470.0,1.0,2.0,2021.0,1/13/2022 21:39:08,
1436975.0,Rowell Chemical Corp ,Rowell Chemical Corp,,10100 S. Archer Ave,Willow Springs,IL,60480.0,325180, Sodium hypochlorite manufacturing ,47.0,95823.0,1.0,0.0,2.0,2.0,0.0,8.0,102.0,4.0,0.0,0.0,0.0,0.0,0.0,443841.0,1.0,2.0,2021.0,1/13/2022 21:52:24,
1436993.0,Rutland,Rutland,853894237.0,7 Crabtree Rd.,Jacksonville,IL,62650.0,325199, Organo-inorganic compound manufacturing ,20.0,36767.0,1.0,0.0,1.0,0.0,0.0,2.0,116.0,1.0,0.0,0.0,0.0,0.0,0.0,797940.0,1.0,2.0,2021.0,1/13/2022 22:02:30,
1438019.0,"MPM Silicones, LLC","Sistersville, West Virginia",,10851 Energy Highway,Friendly,WV,26146.0,325199," Carbon organic compounds, not specified elsewhere by process, manufacturing ",417.0,825743.0,1.0,0.0,3.0,2.0,1.0,277.0,238.0,6.0,0.0,0.0,0.0,0.0,0.0,350636.0,1.0,3.0,2021.0,1/14/2022 13:54:21,
1438051.0,Birla Carbon USA,Marietta HQ Technology Center,133230278.0,1800 West Oak Commons Court,Marietta,GA,30062.0,325180, Carbon black manufacturing ,125.0,282732.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157149.0,1.0,2.0,2021.0,1/14/2022 14:12:38,
1438124.0,Morral Companies LLC,Morral Companies - Caledonia Facility,311792060.0,1592 Columbus-Sandusky Road North,Caledonia,OH,43314.0,325314," Fertilizers, mixed, made in plants not manufacturing fertilizer materials ",27.0,61674.0,1.0,0.0,1.0,0.0,0.0,88.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,779903.0,1.0,2.0,2021.0,1/14/2022 14:41:18,
1438130.0,Morral Companies LLC,Morral Companies - Main Facility,311792060.0,132 Postle Ave PO Box 26,Morral ,OH,43337.0,325314, Mixing purchased fertilizer materials ,59.0,127392.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,646320.0,1.0,2.0,2021.0,1/14/2022 14:43:15,
1438200.0,Union Carbide Corporation,UCC Institute Facility,131421730.0,State Route 25,Institute,WV,25112.0,325199," Carbon organic compounds, not specified elsewhere by process, manufacturing ",51.0,106049.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82853.0,1.0,2.0,2021.0,1/14/2022 15:02:05,
1438223.0,R. T. Vanderbilt Holding Company ,"Vanderbilt Chemicals, LLC Murray Division",461031856.0,396 Pella way,Murray,KY,42071.0,325199, Organo-inorganic compound manufacturing ,96.0,213894.0,1.0,0.0,2.0,1.0,1.0,21.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,543749.0,1.0,2.0,2021.0,1/14/2022 15:09:18,
