id,company_name,establishment_name,ein,street_address,city,state,zip_code,naics_code,industry_description,annual_average_employees,total_hours_worked,no_injuries_illnesses,total_deaths,total_dafw_cases,total_djtr_cases,total_other_cases,total_dafw_days,total_djtr_days,total_injuries,total_poisonings,total_respiratory_conditions,total_skin_disorders,total_hearing_loss,total_other_illnesses,establishment_id,establishment_type,size,year_filing_for,created_timestamp,change_reason
1090873,Nouryon,Nouryon Augusta,831179323.0,1616 Marvin Griffin Rd.,Augusta,GA,30906,325180, Sodium aluminate manufacturing ,31,58919,2,0,0,0,0,0,0,0,0,0,0,0,0,563379,1.0,2,2020,1/4/2021 20:01:07,
1091121,Dover Chemical Corporation,Dover Chemical Corporation,391205755.0,3676 Davis Road N.W. ,Dover ,OH,44622,325199, Organo-inorganic compound manufacturing ,174,378198,1,0,0,0,3,0,0,0,0,0,0,0,3,260187,1.0,2,2020,1/5/2021 14:41:38,
1091245,NUTRIEN,NUTRIEN AFO,911589568.0,1011 OAK AVE.,AMERICUS,GA,31709,325311," Fertilizers, mixed, made in plants producing nitrogenous fertilizer materials ",47,96551,2,0,0,0,0,0,0,0,0,0,0,0,0,72999,1.0,2,2020,1/5/2021 16:05:35,
1091336,,Technology Solutions : Mt. Pleasant TN,,7910 Mt. Joy Rd,Mt. Pleasant,TN,38474,325199, ,107,235523,2,0,0,0,0,0,0,0,0,0,0,0,0,650215,1.0,2,2020,1/5/2021 16:59:51,
1091657,CF Industries Nitrogen LLC,"Donaldsonville, LA Complex",640354930.0,39018 Hwy 3089,Donaldsonville,LA,70346,325311, Nitrogenous fertilizer materials manufacturing ,506,1106698,2,0,0,0,0,0,0,0,0,0,0,0,0,82681,1.0,3,2020,1/5/2021 20:04:21,
1091705,Eau Claire Cooperative Oil Company,Eau Claire Cooperative Oil Company,390255640.0,4970 Kane Rd,Eau Claire,WI,54703,325314, Nitrogenous fertilizers made by mixing purchased materials ,130,240877,1,0,3,2,1,26,148,5,0,0,0,1,0,199858,1.0,2,2020,1/5/2021 20:42:59,"Wrong Email for the contact, I never received the confirmation."
1091789,"Innospec, Inc.","Innospec Active Chemicals, High Point",582028171.0,510 West Grimes Ave.,High Point,NC,27260,325199," Esters, not specified elsewhere by process, manufacturing ",79,152921,1,0,0,2,4,0,20,0,0,0,6,0,0,42617,1.0,2,2020,1/5/2021 21:08:05,
1091790,Celanese,Bay City,752622526.0,2001 FM 3057,Bay City,TX,77414,325199, Vinyl acetate (except resins) manufacturing ,54,114014,2,0,0,0,0,0,0,0,0,0,0,0,0,422639,1.0,2,2020,1/5/2021 21:09:14,
1091798,Ashland,"ISP Chemicals, LLC an Ashland Company",,455 North Main Street ,Calvert City,KY,42029,325199, Organo-inorganic compound manufacturing ,480,992730,1,0,0,1,1,0,154,2,0,0,0,0,0,93326,1.0,3,2020,2/17/2021 18:16:07,Restricted Days changed to 154 vs Estimate of 120 as employee has returned to work without restrictions on 2/17/21
1091803,ASI,Calvert City,,455 North Main Street,Calvert City,KY,42029,325199,Specialty Chemicals Manufacturer,480,992730,1,0,0,1,1,0,154,2,0,0,0,0,0,569458,1.0,3,2020,2/17/2021 18:14:52,"Restricted Days estimated at 120 Initially, revised for total of 154 as employee has had restrictions removed."
1092165,Chemol Company Inc.,Chemol Company Inc.,582265455.0,"2300 Randolph Ave., PO Box 16286",Greensboro,NC,27406,325199," Natural nonfood coloring, manufacturing ",38,73164,1,0,4,0,0,210,0,4,0,0,0,0,0,273800,1.0,2,2020,1/6/2021 15:57:29,
1092241,Honeywell,Honeywell/UOP AL37,222640650.0,1 Linde Drive,Chickasaw,AL,36611,325180, Sodium aluminate manufacturing ,277,736980,2,0,0,0,0,0,0,0,0,0,0,0,0,650409,1.0,3,2020,1/6/2021 16:42:43,
1092273,LANXESS Corporation,LANXESS Corporation - Oxone,,2571 Fite Rd - Spot 26,Memphis,TN,38127,325180," Potassium inorganic compounds, not specified elsewhere by process, manufacturing ",45,101597,1,0,0,2,1,0,10,3,0,0,0,0,0,650406,1.0,2,2020,1/6/2021 16:56:58,
1092570,Evans Chemeics,Evans Chemetics,421678029.0,228 E. Main St,Waterloo,NY,13165,325199," Acids, organic, not specified elsewhere by process, manufacturing ",67,119222,1,0,1,0,1,26,0,0,0,0,0,0,2,544114,1.0,2,2020,1/6/2021 19:10:39,
1092599,W R Grace,Grace - Baton Rouge,,1201 Gulf States Utility Road,Baton Rouge,LA,70805,325199, Organo-inorganic compound manufacturing ,162,356851,2,0,0,0,0,0,0,0,0,0,0,0,0,501618,1.0,2,2020,1/6/2021 19:21:19,
1092702,Honeywell ,HoneywellLA26,222640650.0,1200 Airline Highway,Baton Rouge,LA,70805,325180, Sulfur dioxide manufacturing ,54,143244,2,0,0,0,0,0,0,0,0,0,0,0,0,72994,1.0,2,2020,1/6/2021 19:58:39,
1093109,Cabot Corporation,Cabot Corporation Canal Plant,,Highway 317,Franklin,LA,70538,325180, Carbon black manufacturing ,135,293808,2,0,0,0,0,0,0,0,0,0,0,0,0,650578,1.0,2,2020,1/7/2021 13:31:19,
1093241,Chemical Products Corporation,Chemical Products Corporation,580190830.0,102 Old Mill Rd,Cartersville,GA,301204127,325180," Barium compounds, not specified elsewhere by process, manufacturing ",127,254906,1,0,2,1,3,2,210,6,0,0,0,0,0,427521,1.0,2,2020,1/7/2021 15:05:47,
1093575,PALM COMMODITIES INTERNATIONAL LLC,PALM ,901032085.0,1289 BRIDGESTONE PKWY ,LAVERGNE ,TN,37086,325180," Nickel compounds, not specified elsewhere by process, manufacturing ",25,41864,2,0,0,0,0,0,0,0,0,0,0,0,0,101198,1.0,2,2020,1/7/2021 17:25:32,
1093689,EMP Manufacturing Inc., Manufacturing ,821154685.0,220 Freeport Parkway ,Coppell,TX,75019,325199," Natural nonfood coloring, manufacturing ",42,74765,1,0,1,0,4,34,0,4,0,1,0,0,0,450062,1.0,2,2020,1/7/2021 18:02:08,
1093958,A&AT LLC (Previously INVISTA),A&AT LLC La Porte Plant,,12455 Strang Road,La Porte,TX,77571,325199, Polyhydric alcohols manufacturing ,87,178257,2,0,0,0,0,0,0,0,0,0,0,0,0,399338,1.0,2,2020,1/7/2021 20:04:26,
1094645,,Specialty Chemical Systems ,50451343.0,243 Shoemaker Road,Pottstown,PA,19464,325180, Tin salts manufacturing ,17,35100,2,0,0,0,0,0,0,0,0,0,0,0,0,650416,1.0,1,2020,1/8/2021 16:44:53,
1095188,"Lanxess Solutions US, Inc.","Lanxess Solutions US, Inc. Mapleton Site",222268754.0,8220 West US Highway 24,Mapleton,IL,61547,325199, Organo-inorganic compound manufacturing ,25,52753,2,0,0,0,0,0,0,0,0,0,0,0,0,542499,1.0,2,2020,1/8/2021 21:35:12,
1095282,Arkema Inc.,Arkema Inc. Houston Plant,230960890.0,2231 Haden Road,Houston,TX,77015,325199, Organo-inorganic compound manufacturing ,62,159816,2,0,0,0,0,0,0,0,0,0,0,0,0,64422,1.0,2,2020,1/9/2021 14:43:43,
1095453,Nouryon,Nouryon,,730 Independence Parkway S.,La Porte,TX,77571,325199," Natural nonfood coloring, manufacturing ",135,271094,2,0,0,0,0,0,0,0,0,0,0,0,0,651082,1.0,2,2020,1/11/2021 13:29:01,
1095456,ERCO Worldwide,ERCO Worldwide Valdosta,980388203.0,5700 Hunt Road,Valdosta,GA,31606,325180, Sodium chlorate manufacturing ,30,61626,2,0,0,0,0,0,0,0,0,0,0,0,0,54090,1.0,2,2020,1/11/2021 13:32:30,
1095634,Centrus Energy Corp,Centrus Energy - American Centrifuge,263423934.0,3930 US Route 23,Piketon,OH,45661,325180," Uranium, enriched, manufacturing ",89,177312,1,0,0,0,1,0,0,1,0,0,0,0,0,44503,1.0,2,2020,1/11/2021 15:27:43,
1095659,ACS Technical Products,ACS Technical Products,350961723.0,420 S Colfax Ave,Griffith,IN,46319,325199," Plasticizers (i.e., basic synthetic chemicals) manufacturing ",30,60000,2,0,0,0,0,0,0,0,0,0,0,0,0,293502,1.0,2,2020,1/11/2021 15:37:08,
1095780,Itafos Conda LLC,Itafos Conda LLC,822967265.0,3010 Conda Road,Soda Springs,ID,83276,325312, Ammonium phosphates manufacturing ,259,450855,1,0,1,0,2,60,0,3,0,0,0,0,0,411053,1.0,3,2020,1/11/2021 16:34:22,
1095802,Jiffy Products of America,Jiffy Lorain,363364880.0,"5401 Baumhart Rd., Suite B",Lorain,OH,44053,325314, Mixing purchased fertilizer materials ,40,101971,1,0,2,0,4,263,0,2,0,0,0,0,4,102212,1.0,2,2020,1/11/2021 16:42:34,
1095805,"Lake Erie Biofuels, LLC dba Hero BX",Hero BX - Erie,253823664.0,1670 E Lake Rd,Erie,PA,16511,325199, Transesterification of vegetable oils to produce fuels or fuel additives ,45,90000,1,0,1,1,3,100,7,5,0,0,0,0,0,59335,1.0,2,2020,1/11/2021 16:43:29,
1095815,"Lake Erie Biofuels, LLC dba Hero BX - Clinton",Hero BX - Clinton,203823664.0,5640 44th Avenue South,Clinton,IA,52732,325199, Transesterification of vegetable oils to produce fuels or fuel additives ,31,62000,2,0,0,0,0,0,0,0,0,0,0,0,0,543015,1.0,2,2020,1/11/2021 16:46:52,
1095824,"Lake Erie Biofuels, LLC dba Hero BX - South Roxana",Hero BX - South Roxana,203823664.0,7350 State Route 111,South Roxana,IL,62087,325199, Transesterification of vegetable oils to produce fuels or fuel additives ,4,8000,2,0,0,0,0,0,0,0,0,0,0,0,0,543027,1.0,1,2020,1/11/2021 16:48:57,
1095838,"Lake Erie Biofuels, LLC dba Hero BX",Hero BX - Alabama,475354232.0,12982 Cherokee Bend Drive,Moundville,AL,35474,325199, Transesterification of vegetable oils to produce fuels or fuel additives ,37,74000,1,0,0,1,4,0,3,2,0,0,3,0,0,59348,1.0,2,2020,1/11/2021 16:53:23,
1095927,AmericanAcryl,AmericanAcryl,232943745.0,4631 Old Hwy 146,Pasadena,TX,77507,325199," Acids, organic, not specified elsewhere by process, manufacturing ",68,152116,2,0,0,0,0,0,0,0,0,0,0,0,0,192418,1.0,2,2020,1/11/2021 17:31:29,
1096807,Nouryon,"Nouryon,  Pulp and Performance Chemicals",831179323.0,2701 Road N NE,Moses Lake,WA,98837,325180, Sodium chlorate manufacturing ,35,71916,2,0,0,0,0,0,0,0,0,0,0,0,0,116739,1.0,2,2020,1/11/2021 22:43:01,Clicked on the edit tab by mistake
1096960,"Kuehne Chemical Company, Inc.",Facility 1,221814774.0,86 North Hackensack Avenue,South Kearny,NJ,7032,325180, Sodium hypochlorite manufacturing ,83,190608,1,0,3,1,0,84,6,4,0,0,0,0,0,44572,1.0,2,2020,1/12/2021 10:49:31,
1096961,"Kuehne Chemical Company, Inc.",Facility 2,221814774.0,1645 River Road,New Castle,DE,19720,325180, Sodium hypochlorite manufacturing ,53,130451,2,0,0,0,0,0,0,0,0,0,0,0,0,44642,1.0,2,2020,1/12/2021 10:52:27,
1096962,"Kuehne New Haven, LLC","Kuehne New Haven, LLC",221814774.0,71 Welton Street,New Haven,CT,6511,325180, Chlorine manufacturing ,18,47728,1,0,0,1,0,0,11,1,0,0,0,0,0,555027,1.0,2,2020,1/12/2021 10:54:17,
1097075,King Industries,"King Industries, Inc",,1 Science Road,Norwalk,CT,6852,325199,Special Chemical Manufacturer,232,487696,1,0,4,6,1,79,338,11,0,0,0,0,0,457042,1.0,2,2020,1/12/2021 14:07:16,
1097084,"Optima Chemical Group, LLC","Optima Chemical Group, LLC",,200 Willacoochee HWY,Douglas,GA,31535,325199, Organo-inorganic compound manufacturing ,111,241343,1,0,0,1,0,0,16,1,0,0,0,0,0,651385,1.0,2,2020,1/12/2021 14:10:10,
1097120,INEOS US Chemicals Company,Cooper River Plant,362347240.0,1306 Amoco Drive,Wando,SC,29492,325199, Phthalate acid manufacturing ,200,426253,1,0,0,1,0,0,27,1,0,0,0,0,0,389418,1.0,2,2020,1/12/2021 14:24:01,
1097213,Clariant,Clariant Corporation South,,4900 Crittenden Drive,Louisville,KY,40210,325180," Zinc compounds, not specified elsewhere by process, manufacturing ",93,179531,1,0,1,0,1,55,65,2,0,0,0,0,0,651407,1.0,2,2020,1/12/2021 15:02:52,
1097219,Clariant Corporation,Clariant Corporation West,,1227 South 12th Street,Louisville,KY,40210,325180," Zinc compounds, not specified elsewhere by process, manufacturing ",205,463387,1,0,0,2,2,0,40,4,0,0,0,0,0,651415,1.0,2,2020,1/12/2021 15:07:29,
1097242,Clariant Corporation,Clariant Corporation Hill,,1600 South Hill Street,Louisville,KY,40219,325180," Copper compounds, not specified elsewhere by process, manufacturing ",102,221753,2,0,0,0,0,0,0,0,0,0,0,0,0,651419,1.0,2,2020,1/12/2021 15:14:48,
1097430,"IsleChem, LLC","IsleChem, LLC",161612242.0,2801 Long Road,Grand Island,NY,14072,325199, Phosphoric acid esters manufacturing ,48,87892,1,0,0,0,2,0,0,1,0,0,1,0,0,161680,1.0,2,2020,1/12/2021 16:15:17,
1097645,Birla Carbon USA,Birla Carbon USA Hickok Plant,133230278.0,3500 S Road S,Ulysses,KS,67880,325180, Carbon black manufacturing ,50,102645,2,0,0,0,0,0,0,0,0,0,0,0,0,651490,1.0,2,2020,1/12/2021 17:17:27,
1097675,Dyno Nobel,Dyno Nobel,870409179.0,10800 River Road,Waggaman,LA,70094,325311," Ammonia, anhydrous and aqueous, manufacturing ",77,158476,2,0,0,0,0,0,0,0,0,0,0,0,0,553634,1.0,2,2020,1/12/2021 17:27:27,
1097981,"MPM Silicones, LLC","Sistersville, West Virginia",,10851 Energy Highway,Friendly,WV,26146,325199," Carbon organic compounds, not specified elsewhere by process, manufacturing ",417,873983,1,0,2,0,1,211,0,3,0,0,0,0,0,350636,1.0,3,2020,1/12/2021 18:47:12,
1098231,"Maryville Tire Partners, LLC",Maryville Tire Partners,464009854.0,600 Wilson Industrial Rd,Maryville,MO,64468,325180, Carbon black manufacturing ,27,36734,2,0,0,0,0,0,0,0,0,0,0,0,0,639675,1.0,2,2020,1/12/2021 19:46:33,
1098487,NATGASOLINE LLC,NATGASOLINE LLC,,2366 Sulphur Plant Rd.,BEAUMONT,TX,77705,325199," Methyl alcohol (i.e., methanol), synthetic, manufacturing ",135,335176,2,0,0,0,0,0,0,0,0,0,0,0,0,430293,1.0,2,2020,1/12/2021 20:46:31,
1098489,ERCO Worldwide (USA) Inc.,"ERCO Worldwide, USA - Port Edwards Plant",980453622.0,101 Highway 73 South,Nekoosa,WI,54457,325180, Alkalies manufacturing ,92,183286,1,0,1,1,1,19,4,3,0,0,0,0,0,102216,1.0,2,2020,1/12/2021 20:47:14,
1098801,"TETRA TECHNOLOGIES, INC.","TETRA Technologies, Inc. - El Dorado, AR",742148293.0,369 Feed Mill Rd.,El Dorado,AR,71730,325180," Calcium carbide, chloride, and hypochlorite manufacturing ",55,49316,2,0,0,0,0,0,0,0,0,0,0,0,0,49023,1.0,2,2020,1/12/2021 23:03:13,
1098890,Elementis Global,Elementis SRL,412209403.0,15 Big Pond Rd,Huguenot,NY,12746,325180," Aluminum compounds, not specified elsewhere by process, manufacturing ",100,199889,1,0,1,0,0,2,0,1,0,0,0,0,0,651696,1.0,2,2020,1/13/2021 12:29:29,
1099293,kemira chemicals inc.,kemira chemicals inc.,10598941.0,1 cyanamid rd.,mobile,AL,36610,325199, Organo-inorganic compound manufacturing ,69,115501,2,0,0,0,0,0,0,0,0,0,0,0,0,545243,1.0,2,2020,1/13/2021 15:31:22,
1099468,U.S. Amines (Portsmouth) LLC,US Amines Portsmouth,481287720.0,3230 West Norfolk Rd.,Portsmouth,VA,23703,325199," Plasticizers (i.e., basic synthetic chemicals) manufacturing ",24,46064,2,0,0,0,0,0,0,0,0,0,0,0,0,651797,1.0,2,2020,1/13/2021 16:24:56,
1099531,Kemira Chemicals,Kemira Chemicals - Marietta Plant,10598941.0,1525 Church St. Extension,Marietta,GA,30060,325199, Organo-inorganic compound manufacturing ,58,120957,1,0,0,0,1,0,0,0,0,0,0,0,1,54680,1.0,2,2020,1/13/2021 16:41:54,
1099615,Methanex,"Methanex USA, LLC",454437109.0,4171 Hwy 73,Geimar,LA,70734,325199," Methyl alcohol (i.e., methanol), synthetic, manufacturing ",199,431486,1,0,1,1,0,19,107,2,0,0,0,0,0,70486,1.0,2,2020,1/13/2021 17:03:50,
1099758,Westlake Chemical,"Eagle Natrium, LLC",461252288.0,15696 Energy Road,Proctor,WV,26055,325180, Chlorine manufacturing ,401,864469,1,0,8,3,2,514,345,13,0,0,0,0,0,103513,1.0,3,2020,1/13/2021 17:45:10,
1099803,Valtris Specialty Chemicals,Valtris Specialty Chemicals,,1636 Wayside Road,Cleveland,OH,44112,325199, Stearic acid salts manufacturing ,50,81108,1,0,0,1,0,0,180,1,0,0,0,0,0,651897,1.0,2,2020,1/13/2021 17:59:21,
1099910,Nouryon,Nouryon,600246350.0,485 Cedar Springs Road,Salisbury,NC,28147,325199," Carbon organic compounds, not specified elsewhere by process, manufacturing ",105,214080,2,0,0,0,0,0,0,0,0,0,0,0,0,571970,1.0,2,2020,1/13/2021 18:31:36,
1100540,"Centauri Technologies, LP","Centauri Technologies, LP",760481358.0,5200 Underwood Rd.,Pasadena,TX,77507,325199," Perfume materials (i.e., basic synthetic chemicals, such as terpineol) manufacturing ",39,92628,2,0,0,0,0,0,0,0,0,0,0,0,0,163408,1.0,2,2020,1/13/2021 21:15:58,
1100583,Albemarle Corporation,Albemarle Corporation - Tyrone Site,541692118.0,2858 Back Vail Road,Tyrone,PA,16686,325199," Carbon organic compounds, not specified elsewhere by process, manufacturing ",184,345625,1,0,0,1,0,0,57,1,0,0,0,0,0,68571,1.0,2,2020,1/13/2021 21:33:57,
1100683,"Elementis Specialties, Inc.",Elementis Specialties - St. Louis,50495836.0,5548 Manchester Avenue,St. Louis,MO,63110,325199, Organo-inorganic compound manufacturing ,54,113681,2,0,0,0,0,0,0,0,0,0,0,0,0,169034,1.0,2,2020,1/13/2021 22:16:01,
1100729,Ascensus Specialties LLC,Ascensus Specialties - Elma Plant,472301200.0,4800 State Route 12,Elma,WA,98541,325180, Sodium borohydride manufacturing ,68,132007,2,0,0,0,0,0,0,0,0,0,0,0,0,652133,1.0,2,2020,1/13/2021 23:05:35,
1101118,U. S. Amines LLC,U.S. Amines (Bucks) LLC,481287719.0,14086 U.S Highway 43 North,Axis,AL,36505,325199, Methylamine manufacturing ,53,88706,2,0,0,0,0,0,0,0,0,0,0,0,0,98730,1.0,2,2020,1/14/2021 15:15:37,
1101172,"Lanxess Solutions US, Inc./Lanxess Corporation (as of 10/01/2020)","Lanxess Corporation - Fords, NJ",,1020 King George Post Road,Fords,NJ,8863,325199," Natural nonfood coloring, manufacturing ",75,172290,2,0,0,0,0,0,0,0,0,0,0,0,0,141619,1.0,2,2020,1/14/2021 15:31:08,
1101312,Westlake Chemical ,Westlake Chemical Sout,359789434.0,1300 PPG Drive,Lake Charles ,LA,70669,325180," Chlorine compounds, not specified elsewhere by process, manufacturing ",1046,2086783,1,0,2,0,2,66,33,4,0,0,0,0,0,641571,1.0,3,2020,1/14/2021 16:05:23,
1101441,Westlake Chemical Corporation,Westlake Vinyl's Inc.,,2468 Industrial Parkway,Calvert City,KY,42029,325199," Plasticizers (i.e., basic synthetic chemicals) manufacturing ",416,858945,1,0,0,1,1,0,12,2,0,0,0,0,0,138370,1.0,3,2020,1/14/2021 16:29:32,
1101620,Elementis Specialties,Elementis Specialties New Martinsville,510357741.0,17595 Energy Road,Proctor,WV,26055,325199," Plasticizers (i.e., basic synthetic chemicals) manufacturing ",27,49182,2,0,0,0,0,0,0,0,0,0,0,0,0,652327,1.0,2,2020,1/14/2021 17:09:41,
1101876,Barr-Tech LLC,Barr-Tech LLC,943480379.0,PO Box 19265,Spokane,WA,99219,325314, Compost manufacturing ,23,45797,1,0,2,0,4,9,90,6,0,0,0,0,0,436667,1.0,2,2020,1/14/2021 18:19:00,
1101977,"Norwest Ingredients, llc.",Norwest Ingredients LLC.,912020914.0,5314 Road 13.9 Southwest,Royal City,WA,99357,325199," Essential oils, synthetic, manufacturing ",21,39984,2,0,0,0,0,0,0,0,0,0,0,0,0,648925,1.0,2,2020,1/14/2021 18:49:50,
1102009,Big Horn Cooperative Marketing Association,Basin Fertilizer/Store,831015310.0,205 Montana Avenue,Basin,WY,82410,325314," Fertilizers, mixed, made in plants not manufacturing fertilizer materials ",10,20800,1,0,2,0,0,176,0,2,0,0,0,0,0,640671,1.0,1,2020,1/14/2021 19:00:26,
1102090,Big Horn Cooperative Marketing Association,Powell Fertilizer,830105310.0,661 North Street,Powell,WY,82435,325314," Fertilizers, mixed, made in plants not manufacturing fertilizer materials ",7,14000,2,0,0,0,0,0,0,0,0,0,0,0,0,640364,1.0,1,2020,1/14/2021 19:09:00,
1102750,Ag Processing Inc.,AGP Algona Methyl Ester,420615016.0,2108 140th Avenue,Algona,IA,50511,325199," Esters, not specified elsewhere by process, manufacturing ",37,82724,1,0,0,0,2,0,0,2,0,0,0,0,0,138767,1.0,2,2020,1/14/2021 22:04:24,
1103032,Seaboard Energy of Oklahoma,"Seaboard Energy of Oklahoma, LLC",352270736.0,3291 Desert Road,Guymon ,OK,73942,325180," Sodium inorganic compounds, not specified elsewhere by process, manufacturing ",53,110336,1,0,0,0,2,0,0,2,0,0,0,0,0,577482,1.0,2,2020,1/15/2021 13:55:40,
1103229,Evonik,Evonik Corporation,630673043.0,7 Schoolhouse Lane,Waterford,NY,12188,325180," Silica, amorphous, manufacturing ",30,61466,2,0,0,0,0,0,0,0,0,0,0,0,0,223760,1.0,2,2020,1/15/2021 14:56:16,
1103372,Firmenich Inc. ,Firmenich Inc - Plainsboro,135560633.0,250 Plainsboro Rd,Plainsboro,NJ,8536,325199," Perfume materials (i.e., basic synthetic chemicals, such as terpineol) manufacturing ",953,1839338,1,0,1,0,1,16,0,2,0,0,0,0,0,652692,1.0,3,2020,6/9/2021 17:42:41,"error in average # of employees, prior # provided not average"
1103434,BWAY Corporation,BWAY Corporation,363624491.0,196 Industrial Rd,LEOMINSTER,MA,1453,325199," Natural nonfood coloring, manufacturing ",69,206025,1,0,2,1,0,58,47,3,0,0,0,0,0,560051,1.0,2,2020,1/15/2021 15:52:53,
1103451,"Tower Products, Inc.",Tower,231682316.0,2703 Freemansburg Ave,Easton,PA,18045,325199, Organo-inorganic compound manufacturing ,24,39386,2,0,0,0,0,0,0,0,0,0,0,0,0,50570,1.0,2,2020,1/15/2021 15:59:15,
1103736,Dupont,Danisco Cedar Rapids,161362385.0,1000 41st Ave Dr SW,Cedar Rapids,IA,52404,325199," Enzyme proteins (i.e., basic synthetic chemicals) (except pharmaceutical use) manufacturing ",209,398357,1,0,0,0,1,0,0,1,0,0,0,0,0,293150,1.0,2,2020,1/15/2021 17:19:16,
1103827,Woodward Iodine Corp.,Woodward Iodine Corp.,,205865 ECR 32,Woodward,OK,73801,325180," Iodine, crude or resublimed, manufacturing ",28,54678,1,0,0,0,1,0,0,1,0,0,0,0,0,299470,1.0,2,2020,1/15/2021 17:39:42,
1103995,"Bulloch Fertilizer Co., Inc.","Bulloch Fertilizer Co., Inc.",,205 West Main Street,Statesboro,GA,30458,325314," Fertilizers, mixed, made in plants not manufacturing fertilizer materials ",23,43895,2,0,0,0,0,0,0,0,0,0,0,0,0,272486,1.0,2,2020,1/15/2021 18:28:05,
1104257,Lonza,Mapleton,135665861.0,8316 W. Rt. 24,Mapleton,IL,61547,325199, Organo-inorganic compound manufacturing ,77,156411,2,0,0,0,0,0,0,0,0,0,0,0,0,275635,1.0,2,2020,1/15/2021 19:45:33,
1104387,Fuji Silysia Chemical,"Fuji Silysia Chemical USA, Ltd",562116206.0,1215 Sugg Parkway,Greenville,NC,27834,325180," Sodium silicate (i.e., water glass) manufacturing ",31,60030,2,0,0,0,0,0,0,0,0,0,0,0,0,270698,1.0,2,2020,1/15/2021 20:23:46,
1105299,BASF Corporation ,BASF Corporation,161090809.0,1729 East Avenue,Erie,PA,16503,325180," Chromium compounds, not specified elsewhere by process, manufacturing ",76,151824,1,0,0,1,0,0,18,1,0,0,0,0,0,653133,1.0,2,2020,1/18/2021 14:21:04,
1105305,Novastar LP,Novastar LP,752618852.0,2104 Mulberry Ln ,Midland ,TX,79706,325199," Accelerators (i.e., basic synthetic chemical) manufacturing ",38,78415,2,0,0,0,0,0,0,0,0,0,0,0,0,419953,1.0,2,2020,1/18/2021 14:23:27,
1105313,Laurel Valley Farms,Laurel Valley Farms,,705 Penn Green Rd,Landenberg,PA,19350,325314, Compost manufacturing ,72,185435,1,0,3,2,6,19,32,10,0,0,0,0,1,139350,1.0,2,2020,1/18/2021 14:25:03,
1105716,ANGUS Chemical Company,ANGUS Chemical Company - Sterlington,363185557.0,350 LA Hwy 2,Sterlington,LA,71280,325199, Organo-inorganic compound manufacturing ,167,353977,1,0,1,0,0,11,0,1,0,0,0,0,0,275269,1.0,2,2020,1/18/2021 16:19:25,
1105761,Natrium Proudcts Inc.,Natrium products Inc,161318035.0,58 Pendleton St.,Cortland,NY,13045,325180, Sodium bicarbonate manufacturing ,22,54600,2,0,0,0,0,0,0,0,0,0,0,0,0,567086,1.0,2,2020,1/18/2021 16:33:11,
1106220,"Tedia Company, Inc.",Tedia Fairfield,,1000 Tedia Way,Fairfield,OH,45014,325199," Methyl alcohol (i.e., methanol), synthetic, manufacturing ",103,201379,1,0,2,1,1,185,21,4,0,0,0,0,0,45555,1.0,2,2020,1/18/2021 18:52:16,
1106235,WR Grace,"SHAC - Norco, LA",135114230.0,16122 River Road,Norco,LA,70079,325180, Titanium dioxide manufacturing ,56,138500,2,0,0,0,0,0,0,0,0,0,0,0,0,274840,1.0,2,2020,1/18/2021 18:57:37,
1106270,,Arkema Inc Sartomer B.U. Chatham,230960890.0,601 Tightsqueeze Industrial rd,Chatham,VA,24531,325199," Heterocyclic chemicals, not specified elsewhere by process, manufacturing ",61,110343,1,0,1,0,0,12,0,0,0,1,0,0,0,408519,1.0,2,2020,1/18/2021 19:06:26,
1106417,"Masterblend International, LLC","Masterblend International, LLC",311758494.0,4673 Weitz Rd,Morris,IL,60450,325314," Fertilizers, mixed, made in plants not manufacturing fertilizer materials ",28,50430,1,0,9,0,2,74,0,3,0,8,0,0,0,653338,1.0,2,2020,1/18/2021 19:42:42,
1106616,ChampionX,ChampionX - Odessa Facility,361520480.0,115 Proctor,Odessa,TX,79765,325199," Natural nonfood coloring, manufacturing ",96,205482,1,0,1,0,0,107,0,1,0,0,0,0,0,653395,1.0,2,2020,1/18/2021 20:31:15,
1106919,Dystar LP,Dystar LP Reidsville Plant,561929091.0,209 Watlington Industrial Drive,Reidsville ,NC,27320,325199, Organo-inorganic compound manufacturing ,42,77579,1,0,0,0,2,0,0,2,0,0,0,0,0,233379,1.0,2,2020,1/18/2021 21:44:58,
1107143,"Natural Soda, LLC","Natural Soda, LLC",753020561.0,3200 Rio Blanco County Road 31,Rifle,CO,81650,325180, Sodium bicarbonate manufacturing ,75,144021,1,0,1,1,3,13,21,5,0,0,0,0,0,302878,1.0,2,2020,1/18/2021 23:28:03,
1107206,INEOS Nitriles USA LLC,INEOS Nitriles USA LLC Lima,371783404.0,1900 Fort Amanda Road,Lima,OH,45804,325199, Acrylonitrile manufacturing ,118,191188,2,0,0,0,0,0,0,0,0,0,0,0,0,543013,1.0,2,2020,1/19/2021 11:09:40,
1107337,"Calumet Specialty Products Partners, L.P.","Calumet Missouri, LLC",383858705.0,11089 Highway D,Louisiana,MO,63353,325199," Esters, not specified elsewhere by process, manufacturing ",19,36607,2,0,0,0,0,0,0,0,0,0,0,0,0,561534,1.0,2,2020,1/19/2021 13:58:12,
